Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
470 ; Herr ; Dr. ; David ; Abels ; 13.9.2000 ; Berrischstr. 16 ; 47807 ; Krefeld ; 02151 / 77987113 ; 0152 / 3724676 ; 02151 / 10016111 ; david.abels@mail.xyz ; ja
471 ; Frau ; Prof. ; Vivienne ; Neal ; 15.12.1970 ; Am Blütenhain 100 ; 19057 ; Schwerin ; 0385 / 31472850 ; 0177 / 4123361 ; 0385 / 48001618 ; v.neal@mail.xyz ; ja
472 ; Herr ; Prof. ; Luis ; Tolksdorf ; 13.5.1934 ; Teutonenstr. 59 ; 25938 ; Borgsum ; 04681 / 84403559 ; 0150 / 9237986 ; 04681 / 41051884 ; l.tolksdorf@mail.xyz ; ja
473 ; Herr ; Dr. ; Franz ; Collins ; 17.11.1956 ; Steinkamp 120 ; 97788 ; Neuendorf ; 09351 / 51947206 ; 0170 / 3953192 ; 09351 / 6087534 ; f.collins@mail.xyz ; ja
474 ; Herr ; Dr. ; Matthis ; Rasch ; 3.6.1988 ; Gasselstiege 125 ; 25746 ; Heide ; 0481 / 9283689 ; 0158 / 6341157 ; 0481 / 92838193 ; m.rasch@mail.xyz ; ja
475 ; Frau ; Dr. ; Jolina ; Jäschke ; 11.10.1944 ; Christinastr. 11 ; 56242 ; Quirnbach ; 02626 / 99839349 ; 0163 / 5714233 ; 02626 / 74714091 ; j.jaeschke@mail.xyz ; ja
476 ; Herr ; Dr. ; Leonard ; Kempf ; 2.9.1981 ; Vorgebirgstr. 80a ; 24235 ; Laboe ; 04343 / 30191136 ; 0161 / 6679079 ; 04343 / 66800518 ; leonard.kempf@mail.xyz ; ja
477 ; Herr ; Dr. ; Luc ; Knapp ; 22.3.1957 ; Ripenhorst 16 ; 91054 ; Buckenhof ; 09131 / 18976286 ; 0157 / 3490695 ; 09131 / 57965891 ; luc.knapp@mail.xyz ; ja
478 ; Frau ; Prof. ; Jana ; Christ ; 16.1.1963 ; Im Haubenfeld 84 ; 83629 ; Weyarn ; 08020 / 88528702 ; 0174 / 3811807 ; 08020 / 18433296 ; jana.christ@mail.xyz ; ja
479 ; Frau ; Dr. ; Maja ; Braun ; 10.11.1928 ; Rüschhausweg 39 ; 25761 ; Büsum ; 04834 / 28357817 ; 0172 / 7952858 ; 04834 / 19229304 ; maja.braun@mail.xyz ; ja
480 ; Frau ; Dr. ; Marah ; Georg ; 15.6.1936 ; Am Hörsterfriedhof 96 ; 54636 ; Altscheid ; 06564 / 10792281 ; 0167 / 4646003 ; 06564 / 93393455 ; marah.georg@mail.xyz ; ja
481 ; Frau ; Dr. ; Lyn ; Labyrinth ; 20.9.1996 ; Wollinstr. 118 ; 91595 ; Burgoberbach ; 09805 / 47547670 ; 0166 / 7428871 ; 09805 / 97115962 ; l.labyrinth@mail.xyz ; ja
482 ; Herr ; Dr. ; Konstantin ; Marx ; 24.4.1973 ; An Lyskirchen 28 ; 53560 ; Vettelschoß ; 02645 / 19387322 ; 0150 / 2183999 ; 02645 / 86346684 ; konstantin.marx@mail.xyz ; ja
483 ; Herr ; Dr. ; Günther ; Tews ; 20.9.1936 ; Grevener Str. 92 ; 24245 ; Kirchbarkau ; 04302 / 32366481 ; 0152 / 8171687 ; 04302 / 19462626 ; guenther.tews@mail.xyz ; ja
484 ; Herr ; Dr. ; Falk ; Kalisch ; 8.8.2000 ; Janningsweg 123 ; 88682 ; Salem ; 07553 / 56993517 ; 0156 / 6035597 ; 07553 / 16568936 ; f.kalisch@mail.xyz ; ja
485 ; Herr ; Prof. ; Uwe ; Kahn ; 2.4.1998 ; Wildpfad 146 ; 97337 ; Dettelbach ; 09324 / 84277078 ; 0162 / 3766837 ; 09324 / 5868581 ; u.kahn@mail.xyz ; ja
486 ; Herr ; Dr. ; Jonathan ; Bahr ; 25.12.1925 ; Hölkenbusch 45 ; 75173 ; Pforzheim ; 07231 / 53128757 ; 0171 / 7749417 ; 07231 / 65372156 ; jonathan.bahr@mail.xyz ; ja
487 ; Herr ; Dr. ; Jannik ; Davis ; 4.3.1932 ; Stettiner Str. 50 ; 67149 ; Meckenheim ; 06326 / 31402445 ; 0176 / 2768473 ; 06326 / 51364383 ; j.davis@mail.xyz ; ja
488 ; Herr ; Prof. ; Klaas ; Scheffler ; 28.12.1994 ; Scheibenstr. 165 ; 37127 ; Dransfeld ; 05502 / 46397480 ; 0174 / 4388133 ; 05502 / 93033586 ; klaas.scheffler@mail.xyz ; ja
489 ; Frau ; Dr. ; Klaudia ; Weiß ; 15.9.1971 ; Flaßkuhl 168 ; 88634 ; Herdwangen-Schönach ; 07557 / 71384535 ; 0155 / 8603419 ; 07557 / 98723329 ; k.weiss@mail.xyz ; ja
490 ; Frau ; Prof. ; Elena ; Decker ; 10.2.1993 ; Bielefelder Str. 66 ; 21394 ; Kirchgellersen ; 04135 / 22290563 ; 0159 / 8049331 ; 04135 / 61154522 ; elena.decker@mail.xyz ; ja
491 ; Herr ; Prof. ; Erich ; Zinke ; 16.6.1960 ; Memmertweg 77 ; 19230 ; Hoort ; 03883 / 9334154 ; 0158 / 5538979 ; 03883 / 60628893 ; e.zinke@mail.xyz ; ja
492 ; Frau ; Dr. ; Heike ; Katzer ; 24.7.1994 ; Dahlweg 198 ; 96194 ; Walsdorf ; 0951 / 446671 ; 0151 / 7279493 ; 0951 / 50900037 ; heike.katzer@mail.xyz ; ja
493 ; Herr ; Prof. ; Laurin ; Davis ; 15.3.1944 ; Bünkamp 89 ; 56355 ; Weidenbach ; 06772 / 40507815 ; 0154 / 1741375 ; 06772 / 18813568 ; l.davis@mail.xyz ; ja
494 ; Herr ; Prof. ; Detlev ; Schwenke ; 8.9.1948 ; Telemannstr. 86 ; 86956 ; Schongau ; 08861 / 10792878 ; 0151 / 5903162 ; 08861 / 69647270 ; d.schwenke@mail.xyz ; ja
495 ; Herr ; Prof. ; Oskar ; Carstensen ; 14.2.1991 ; Straßburger Weg 36 ; 56357 ; Ruppertshofen ; 06772 / 68745700 ; 0153 / 4156090 ; 06772 / 39806194 ; oskar.carstensen@mail.xyz ; ja
496 ; Herr ; Dr. ; Klaas ; Kromer ; 26.1.1959 ; Rinkerodeweg 21 ; 57368 ; Lennestadt ; 02721 / 33139873 ; 0160 / 4941778 ; 02721 / 40558769 ; k.kromer@mail.xyz ; ja
497 ; Herr ; Dr. ; Heinrich ; Pelz ; 23.12.1979 ; Holunderweg 178 ; 38226 ; Salzgitter ; 05341 / 54916227 ; 0160 / 8772312 ; 05341 / 30416545 ; h.pelz@mail.xyz ; ja
498 ; Herr ; Dr. ; André ; Heyne ; 13.8.1976 ; Weißenburgstr. 105 ; 54675 ; Fischbach-Oberraden ; 06564 / 52177038 ; 0174 / 1836892 ; 06564 / 53905328 ; a.heyne@mail.xyz ; ja
499 ; Herr ; Dr. ; Elias ; Parks ; 17.11.1986 ; Hülsebrockstr. 74 ; 08340 ; Beierfeld ; 03774 / 56707735 ; 0167 / 6992387 ; 03774 / 59256213 ; elias.parks@mail.xyz ; ja
500 ; Frau ; Dr. ; Catarina ; Lackner ; 28.2.1929 ; Kochwiesenstr. 30 ; 33758 ; Schloß Holte-Stukenbrock ; 05207 / 14515109 ; 0161 / 6982377 ; 05207 / 15959767 ; catarina.lackner@mail.xyz ; ja
501 ; Frau ; Prof. ; Manuela ; Hughes ; 9.8.1992 ; Albachtener Str. 89 ; 07334 ; Goßwitz ; 03671 / 92952081 ; 0179 / 3018174 ; 03671 / 53938105 ; m.hughes@mail.xyz ; ja
502 ; Herr ; Dr. ; Luca ; Hermes ; 6.8.1960 ; Osthuesheide 61 ; 48739 ; Legden ; 02566 / 69144602 ; 0177 / 2463928 ; 02566 / 86074060 ; l.hermes@mail.xyz ; ja
503 ; Herr ; Dr. ; Mathies ; Brady ; 20.5.1944 ; Manfred-von-Richthofen-Str. 47 ; 89073 ; Ulm ; 0731 / 4366036 ; 0171 / 2911308 ; 0731 / 75699960 ; mathies.brady@mail.xyz ; ja
504 ; Herr ; Dr. ; Kristian ; Hirsch ; 16.8.1937 ; Schmittingheide 92 ; 34385 ; Bad Karlshafen ; 05672 / 69418974 ; 0166 / 6124910 ; 05672 / 5114725 ; kristian.hirsch@mail.xyz ; ja
505 ; Herr ; Dr. ; Karsten ; Fuchs ; 23.8.1921 ; Im Haubenfeld 83 ; 31603 ; Diepenau ; 05775 / 25972611 ; 0157 / 4406538 ; 05775 / 34378248 ; karsten.fuchs@mail.xyz ; ja
506 ; Herr ; Dr. ; Ali ; Schaumann ; 24.8.1999 ; Nienkamp 46 ; 67269 ; Grünstadt ; 06359 / 26180641 ; 0178 / 3417098 ; 06359 / 12139863 ; a.schaumann@mail.xyz ; ja
507 ; Frau ; Prof. ; Joy ; Hettich ; 12.7.1933 ; Uhuweg 33 ; 57614 ; Wahlrod ; 02662 / 35031745 ; 0177 / 8235865 ; 02662 / 34637833 ; j.hettich@mail.xyz ; ja
508 ; Herr ; Dr. ; Mohammed ; Schwan ; 26.1.1996 ; Nieland 174 ; 07907 ; Dragensdorf ; 03663 / 56557688 ; 0168 / 8225475 ; 03663 / 40736881 ; mohammed.schwan@mail.xyz ; ja
509 ; Herr ; Prof. ; Mert ; Sprenger ; 20.11.1983 ; Goebenstr. 29 ; 38114 ; Braunschweig ; 0531 / 8395364 ; 0173 / 8135905 ; 0531 / 68189001 ; mert.sprenger@mail.xyz ; ja
510 ; Frau ; Dr. ; Angelina ; Manthey ; 11.12.1995 ; Immelmannstr. 6 ; 24392 ; Norderbrarup ; 04641 / 75394094 ; 0153 / 3942406 ; 04641 / 19436615 ; a.manthey@mail.xyz ; ja
511 ; Frau ; Prof. ; Alena ; Conner ; 21.9.1939 ; Münzstr. 36 ; 72221 ; Haiterbach ; 07456 / 94110768 ; 0163 / 2765572 ; 07456 / 43086055 ; alena.conner@mail.xyz ; ja
512 ; Herr ; Dr. ; Ben ; Baldauf ; 11.12.1990 ; Werkstattstr. 1 ; 16928 ; Gerdshagen ; 03395 / 36596140 ; 0161 / 6729391 ; 03395 / 43811321 ; b.baldauf@mail.xyz ; ja
513 ; Herr ; Dr. ; Bruno ; Lee ; 9.2.1930 ; Breslauer Str. 1 ; 85665 ; Moosach ; 08091 / 77788952 ; 0156 / 7554097 ; 08091 / 65963305 ; bruno.lee@mail.xyz ; ja
514 ; Herr ; Dr. ; Jeremie ; Eckl ; 20.5.1937 ; Goldregenweg 195 ; 24392 ; Boren ; 04641 / 79363583 ; 0154 / 5293649 ; 04641 / 67283788 ; j.eckl@mail.xyz ; ja
515 ; Herr ; Dr. ; Nils ; Hoyer ; 1.4.1945 ; Königsberger Str. 36 ; 33609 ; Bielefeld ; 0521 / 74836049 ; 0171 / 4130203 ; 0521 / 80790919 ; n.hoyer@mail.xyz ; ja
516 ; Frau ; Dr. ; Stefanie ; Binder ; 12.11.1920 ; Lammerbach 18 ; 71640 ; Ludwigsburg ; 07141 / 18747736 ; 0159 / 5958234 ; 07141 / 72104892 ; s.binder@mail.xyz ; ja
517 ; Herr ; Dr. ; Henning ; Rathmann ; 8.7.1942 ; Meckmannweg 106 ; 72644 ; Oberboihingen ; 07022 / 91206325 ; 0178 / 7111521 ; 07022 / 3273259 ; henning.rathmann@mail.xyz ; ja
518 ; Herr ; Dr. ; Kai ; Hans ; 28.4.1953 ; Nauheimer Str. 135 ; 32683 ; Barntrup ; 05263 / 21717840 ; 0174 / 3200860 ; 05263 / 33813857 ; kai.hans@mail.xyz ; ja
519 ; Herr ; Dr. ; Lothar ; Kröner ; 18.5.1983 ; Rückertstr. 191 ; 08349 ; Johanngeorgenstadt ; 03773 / 70341687 ; 0175 / 2187631 ; 03773 / 36308316 ; lothar.kroener@mail.xyz ; ja
520 ; Frau ; Dr. ; Mareike ; Octomedia ; 13.4.1969 ; Offerkämpe 26 ; 54608 ; Brandscheid ; 06551 / 73898969 ; 0152 / 6629011 ; 06551 / 65860427 ; mareike.octomedia@mail.xyz ; ja
521 ; Herr ; Dr. ; Mohamed ; Sievers ; 20.10.1949 ; Friedrich-Ebert-Str. 193 ; 24220 ; Boksee ; 04342 / 86497038 ; 0173 / 1827427 ; 04342 / 87698887 ; m.sievers@mail.xyz ; ja
522 ; Herr ; Dr. ; Niclas ; Reith ; 23.2.1977 ; Försterstr. 171 ; 95100 ; Selb ; 09287 / 9816052 ; 0166 / 2085542 ; 09287 / 50732974 ; n.reith@mail.xyz ; ja
523 ; Herr ; Dr. ; Danny ; Wittmann ; 27.7.2000 ; Dammstr. 44 ; 23558 ; Lübeck ; 0451 / 1537899 ; 0155 / 6196923 ; 0451 / 12846024 ; danny.wittmann@mail.xyz ; ja
524 ; Frau ; Prof. ; Mariella ; Geiss ; 4.5.1932 ; Zur Gräfte 169 ; 75323 ; Bad Wildbad ; 07081 / 11109204 ; 0161 / 3085219 ; 07081 / 53069286 ; m.geiss@mail.xyz ; ja
525 ; Herr ; Dr. ; Yannik ; Felder ; 11.8.1946 ; Am Hörsterfriedhof 21 ; 24793 ; Bargstedt ; 04392 / 76752754 ; 0177 / 3396121 ; 04392 / 61825756 ; yannik.felder@mail.xyz ; ja
526 ; Frau ; Prof. ; Liah ; Coleman ; 25.12.1942 ; Hirseweg 180 ; 68169 ; Mannheim ; 0621 / 11899998 ; 0178 / 6645693 ; 0621 / 48677567 ; l.coleman@mail.xyz ; ja
527 ; Herr ; Dr. ; Carl ; Peschke ; 18.2.1944 ; Soester Str. 135 ; 72631 ; Aichtal ; 07127 / 5814483 ; 0170 / 1274384 ; 07127 / 18857618 ; c.peschke@mail.xyz ; ja
528 ; Herr ; Dr. ; Helmut ; Kehl ; 2.2.2000 ; Am Oedingteich 105 ; 63546 ; Hammersbach ; 06185 / 29846550 ; 0150 / 9575985 ; 06185 / 84830688 ; h.kehl@mail.xyz ; ja
529 ; Frau ; Dr. ; Kirsten ; Williamson ; 16.4.1922 ; Am Dornbusch 108 ; 33442 ; Herzebrock-Clarholz ; 05245 / 26863505 ; 0175 / 7471464 ; 05245 / 80279293 ; k.williamson@mail.xyz ; ja
530 ; Frau ; Prof. ; Ingeborg ; Siegl ; 21.12.1994 ; Rincklakeweg 167 ; 56825 ; Schmitt ; 02676 / 56438161 ; 0171 / 1152299 ; 02676 / 77599169 ; i.siegl@mail.xyz ; ja
531 ; Herr ; Dr. ; Nick ; Eibl ; 10.3.1967 ; Sternstr. 26 ; 87477 ; Sulzberg ; 08376 / 84007585 ; 0162 / 4981839 ; 08376 / 56328133 ; n.eibl@mail.xyz ; ja
532 ; Frau ; Prof. ; Elke ; Dressler ; 6.6.1963 ; Soetenkamp 149 ; 97535 ; Wasserlosen ; 09726 / 34879385 ; 0175 / 4160342 ; 09726 / 21590971 ; elke.dressler@mail.xyz ; ja
533 ; Herr ; Dr. ; Ulrich ; Kretschmer ; 28.6.1983 ; Hüfferstr. 47 ; 40547 ; Düsseldorf ; 0211 / 91478926 ; 0159 / 6519126 ; 0211 / 50618111 ; u.kretschmer@mail.xyz ; ja
534 ; Herr ; Prof. ; Konstantin ; Simmons ; 20.2.1928 ; Salzmannstr. 122 ; 31688 ; Nienstädt ; 05721 / 98443707 ; 0164 / 6722413 ; 05721 / 17261787 ; konstantin.simmons@mail.xyz ; ja
535 ; Herr ; Prof. ; Theo ; Carpenter ; 17.8.1979 ; Avendruper Str. 82 ; 23758 ; Wangels ; 04382 / 22424517 ; 0168 / 9501808 ; 04382 / 13959548 ; theo.carpenter@mail.xyz ; ja
536 ; Frau ; Dr. ; Magdalena ; Wolff ; 8.8.1958 ; Dodostr. 193 ; 49406 ; Drentwede ; 05442 / 60550526 ; 0161 / 2283307 ; 05442 / 45844331 ; m.wolff@mail.xyz ; ja
537 ; Frau ; Dr. ; Jolina ; May ; 21.1.1971 ; Hülsebrockstr. 20 ; 25946 ; Norddorf ; 04682 / 16508393 ; 0169 / 8974052 ; 04682 / 72247128 ; j.may@mail.xyz ; ja
538 ; Herr ; Prof. ; Frederic ; Carlson ; 22.8.1969 ; Röttgensweg 69 ; 55296 ; Harxheim ; 06135 / 94110342 ; 0175 / 9009715 ; 06135 / 20865026 ; f.carlson@mail.xyz ; ja
539 ; Frau ; Dr. ; Ayleen ; Schaal ; 6.8.1931 ; Landoisstr. 75 ; 97496 ; Burgpreppach ; 09534 / 78206023 ; 0167 / 8767179 ; 09534 / 50404636 ; a.schaal@mail.xyz ; ja
540 ; Herr ; Dr. ; Julius ; Keck ; 23.2.1946 ; Nienkamp 86 ; 78667 ; Hochwald ; 0741 / 57579127 ; 0176 / 8692488 ; 0741 / 90818552 ; julius.keck@mail.xyz ; ja
541 ; Herr ; Dr. ; Tomas ; Berndt ; 13.12.1944 ; Am Filk 114 ; 55481 ; Ober Kostenz ; 06763 / 62380175 ; 0169 / 8646290 ; 06763 / 42355435 ; tomas.berndt@mail.xyz ; ja
542 ; Frau ; Dr. ; Nelly ; Heinemann ; 14.12.1934 ; Kerßenbrockstr. 57 ; 45891 ; Gelsenkirchen ; 0209 / 92997538 ; 0156 / 3250939 ; 0209 / 41291824 ; n.heinemann@mail.xyz ; ja
543 ; Frau ; Dr. ; Chantal ; Graf ; 15.12.1964 ; Ripenhorst 40 ; 56729 ; Nachtsheim ; 02651 / 76559114 ; 0169 / 3832929 ; 02651 / 7952601 ; c.graf@mail.xyz ; ja
544 ; Frau ; Dr. ; Alexa ; Jan ; 8.3.1990 ; Rüschhausweg 182 ; 42859 ; Remscheid ; 02191 / 18966071 ; 0156 / 1740732 ; 02191 / 6941073 ; alexa.jan@mail.xyz ; ja
545 ; Frau ; Dr. ; Sofia ; Merten ; 5.9.1936 ; Zur Gräfte 117 ; 97453 ; Schonungen ; 09721 / 3488398 ; 0166 / 3583350 ; 09721 / 39966523 ; s.merten@mail.xyz ; ja
546 ; Herr ; Prof. ; Tobias ; Popp ; 20.4.1996 ; Rinscheweg 5a ; 66709 ; Weiskirchen ; 06876 / 71953921 ; 0157 / 3711785 ; 06876 / 62490441 ; t.popp@mail.xyz ; ja
547 ; Frau ; Prof. ; Christiane ; Degen ; 13.4.1970 ; Magdalenenstr. 143 ; 57612 ; Idelberg ; 02681 / 28349240 ; 0152 / 9613925 ; 02681 / 1473760 ; christiane.degen@mail.xyz ; ja
548 ; Frau ; Dr. ; Katja ; Wörner ; 15.3.1978 ; Angelstr. 40 ; 27729 ; Vollersode ; 04793 / 90417643 ; 0159 / 4263823 ; 04793 / 94282636 ; katja.woerner@mail.xyz ; ja
549 ; Herr ; Dr. ; Horst ; Goldmann ; 14.3.1988 ; Arnheimweg 92 ; 67756 ; Relsberg ; 06304 / 91363581 ; 0158 / 3560769 ; 06304 / 4990364 ; horst.goldmann@mail.xyz ; ja
550 ; Frau ; Dr. ; Elfriede ; Frey ; 16.1.1929 ; Gartenstr. 147 ; 31079 ; Eberholzen ; 05065 / 51789264 ; 0152 / 5173101 ; 05065 / 52940820 ; elfriede.frey@mail.xyz ; ja
551 ; Frau ; Prof. ; Rike ; Eckhardt ; 10.1.1949 ; Friedrichstr. 84 ; 31634 ; Steimbke ; 05026 / 31089739 ; 0155 / 4634794 ; 05026 / 27211201 ; rike.eckhardt@mail.xyz ; ja
552 ; Frau ; Dr. ; Ella ; Heck ; 1.7.1962 ; Willingrott 173 ; 66917 ; Biedershausen ; 06375 / 46023780 ; 0160 / 5370682 ; 06375 / 85353865 ; e.heck@mail.xyz ; ja
553 ; Frau ; Dr. ; Josefine ; Damm ; 21.2.1946 ; Neißestr. 108 ; 38170 ; Uehrde ; 05332 / 71779371 ; 0159 / 6588677 ; 05332 / 31597359 ; josefine.damm@mail.xyz ; ja
554 ; Herr ; Prof. ; Elias ; Seitz ; 11.1.1979 ; Im Sonnentau 51 ; 63834 ; Sulzbach am Main ; 06028 / 95026946 ; 0159 / 1415561 ; 06028 / 4325982 ; e.seitz@mail.xyz ; ja
555 ; Herr ; Dr. ; Denis ; Kretschmann ; 22.9.1931 ; Starweg 79 ; 66887 ; Föckelberg ; 06381 / 72442791 ; 0159 / 7917099 ; 06381 / 53071021 ; denis.kretschmann@mail.xyz ; ja
556 ; Frau ; Dr. ; Ingeborg ; Baldauf ; 3.2.1928 ; Goebenstr. 146 ; 41366 ; Waldniel ; 02163 / 88959024 ; 0172 / 6871847 ; 02163 / 65964087 ; ingeborg.baldauf@mail.xyz ; ja
557 ; Frau ; Dr. ; Christa ; Gaul ; 6.12.1960 ; Handorfer Str. 144 ; 92445 ; Neukirchen-Balbini ; 09465 / 88507472 ; 0178 / 1220167 ; 09465 / 74561355 ; c.gaul@mail.xyz ; ja
558 ; Frau ; Dr. ; Marina ; Watts ; 28.5.1997 ; Bielefelder Str. 153 ; 24991 ; Freienwill ; 04602 / 47633222 ; 0163 / 9386501 ; 04602 / 62822082 ; m.watts@mail.xyz ; ja
559 ; Herr ; Dr. ; Quentin ; Ecker ; 16.11.1924 ; Innsbruckweg 186 ; 76139 ; Karlsruhe ; 0721 / 47763795 ; 0170 / 7618248 ; 0721 / 8784368 ; quentin.ecker@mail.xyz ; ja
560 ; Frau ; Dr. ; Kim ; Kallweit ; 27.12.1949 ; Altenhofer Weg 200 ; 24321 ; Hohwacht ; 04381 / 39867345 ; 0158 / 6592534 ; 04381 / 7659825 ; kim.kallweit@mail.xyz ; ja
561 ; Herr ; Dr. ; Matis ; Lohr ; 18.2.1993 ; Augustastr. 26 ; 79664 ; Wehr ; 07762 / 68655232 ; 0161 / 3090751 ; 07762 / 26356462 ; matis.lohr@mail.xyz ; ja
562 ; Frau ; Dr. ; Nina ; Barnes ; 15.3.1955 ; Nauheimer Str. 69 ; 60431 ; Frankfurt am Main ; 069 / 33107808 ; 0152 / 8092147 ; 069 / 47575693 ; nina.barnes@mail.xyz ; ja
563 ; Frau ; Dr. ; Meike ; Daniela ; 16.6.1983 ; Am Wigbold 190 ; 27632 ; Cappel ; 04741 / 83481556 ; 0164 / 5118563 ; 04741 / 89646422 ; m.daniela@mail.xyz ; ja
564 ; Herr ; Dr. ; Lothar ; Bailey ; 13.3.1975 ; Rennbahnstr. 140a ; 93053 ; Regensburg ; 0941 / 55883630 ; 0167 / 8343105 ; 0941 / 56761078 ; lothar.bailey@mail.xyz ; ja
565 ; Herr ; Dr. ; Justus ; Weller ; 6.1.1956 ; Speestr. - 174 ; 66917 ; Biedershausen ; 06375 / 40948340 ; 0177 / 3785922 ; 06375 / 35962020 ; justus.weller@mail.xyz ; ja
566 ; Herr ; Prof. ; Horst ; Brockmann ; 11.1.1983 ; Merheimer Str. 66a ; 27726 ; Worpswede ; 04792 / 52524795 ; 0152 / 9837800 ; 04792 / 35568289 ; h.brockmann@mail.xyz ; ja
567 ; Frau ; Prof. ; Marah ; Specht ; 5.12.1951 ; Hacklenburg 172 ; 17349 ; Voigtsdorf ; 03968 / 32184307 ; 0153 / 7721861 ; 03968 / 82878684 ; marah.specht@mail.xyz ; ja
568 ; Herr ; Prof. ; Ernst ; Hartung ; 16.2.1949 ; Am Grauen Stein 40 ; 56459 ; Bellingen ; 02663 / 26344862 ; 0171 / 8373567 ; 02663 / 78423357 ; e.hartung@mail.xyz ; ja
569 ; Frau ; Prof. ; Lotta ; Brock ; 20.7.1993 ; Mondstr. 7 ; 95447 ; Bayreuth ; 0921 / 23581367 ; 0151 / 3790317 ; 0921 / 45102637 ; l.brock@mail.xyz ; ja
570 ; Frau ; Dr. ; Marianne ; Rhodes ; 4.1.1936 ; Dreizehnerstr. 166 ; 79837 ; Ibach ; 07672 / 87704139 ; 0162 / 3079236 ; 07672 / 3998195 ; marianne.rhodes@mail.xyz ; ja
571 ; Herr ; Dr. ; Mads ; Schmitz ; 19.11.1932 ; Weseler Str. 42 ; 57632 ; Peterslahr ; 02685 / 52751525 ; 0170 / 6822764 ; 02685 / 65446684 ; mads.schmitz@mail.xyz ; ja
572 ; Frau ; Prof. ; Neele ; Klotz ; 7.12.1983 ; Maximilianstr. 6 ; 79695 ; Wieden ; 07673 / 30233542 ; 0166 / 9492365 ; 07673 / 34724809 ; n.klotz@mail.xyz ; ja
573 ; Frau ; Dr. ; Jessika ; Hausmann ; 11.11.1957 ; Gartenstr. 125 ; 34130 ; Kassel ; 0561 / 79119521 ; 0155 / 5744729 ; 0561 / 10927393 ; jessika.hausmann@mail.xyz ; ja
574 ; Herr ; Dr. ; Henning ; Friedrich ; 23.3.1971 ; Willingrott 107 ; 04928 ; Plessa ; 03533 / 48358785 ; 0152 / 3431926 ; 03533 / 28921501 ; h.friedrich@mail.xyz ; ja
575 ; Herr ; Dr. ; Cedrik ; Steiger ; 2.4.1982 ; Am Burloh 162 ; 87674 ; Ruderatshofen ; 08343 / 33885923 ; 0173 / 8228219 ; 08343 / 31515173 ; c.steiger@mail.xyz ; ja
576 ; Herr ; Dr. ; Lewin ; Römer ; 8.5.1964 ; Deutz-Kalker Str. 112 ; 67823 ; Unkenbach ; 06362 / 6511850 ; 0177 / 7441263 ; 06362 / 76102450 ; l.roemer@mail.xyz ; ja
577 ; Herr ; Dr. ; Nic ; Mantel ; 19.8.1997 ; Am Ziegelofen 121 ; 25335 ; Raa-Besenbek ; 04121 / 29032943 ; 0172 / 5112405 ; 04121 / 55461008 ; nic.mantel@mail.xyz ; ja
578 ; Frau ; Dr. ; Laura ; French ; 22.4.1940 ; Liboristr. 129 ; 93093 ; Donaustauf ; 09403 / 30384842 ; 0168 / 5463504 ; 09403 / 89465982 ; l.french@mail.xyz ; ja
579 ; Frau ; Dr. ; Antonia ; Yildiz ; 1.5.1949 ; Eifelstr. 196 ; 13403 ; Reinickendorf ; 030 / 17646743 ; 0161 / 4271367 ; 030 / 6669160 ; a.yildiz@mail.xyz ; ja
580 ; Herr ; Dr. ; Klemens ; Schmitt ; 2.10.1960 ; Bielefelder Str. 30 ; 56348 ; Dahlheim ; 06771 / 90428950 ; 0179 / 8866654 ; 06771 / 90321165 ; klemens.schmitt@mail.xyz ; ja
581 ; Frau ; Dr. ; Jutta ; Schaible ; 24.10.1926 ; Im Draum 71 ; 89284 ; Pfaffenhofen an der Roth ; 07302 / 47993826 ; 0175 / 4846684 ; 07302 / 38079984 ; j.schaible@mail.xyz ; ja
582 ; Herr ; Dr. ; Danny ; Gutzeit ; 26.8.1967 ; Dachsleite 195 ; 24582 ; Groß Buchwald ; 04322 / 57772310 ; 0172 / 9332080 ; 04322 / 32496312 ; danny.gutzeit@mail.xyz ; ja
583 ; Frau ; Dr. ; Annabelle ; Eck ; 3.10.1921 ; Dahlienweg 27 ; 06333 ; Ritterode ; 03476 / 79068377 ; 0155 / 3024663 ; 03476 / 7220257 ; a.eck@mail.xyz ; ja
584 ; Frau ; Dr. ; Emmily ; Friedrich ; 8.4.1948 ; Pankokstr. 42 ; 27257 ; Sudwalde ; 04277 / 99825500 ; 0160 / 2235576 ; 04277 / 69627343 ; e.friedrich@mail.xyz ; ja
585 ; Frau ; Dr. ; Kiara ; Eibl ; 5.2.1978 ; Weserstr. 38 ; 56459 ; Weltersburg ; 02663 / 11502801 ; 0172 / 1770589 ; 02663 / 53303097 ; kiara.eibl@mail.xyz ; ja
586 ; Herr ; Dr. ; Antonio ; Brand ; 9.5.1957 ; Rincklakeweg 132 ; 88499 ; Riedlingen ; 07371 / 17099101 ; 0176 / 5987169 ; 07371 / 75539366 ; a.brand@mail.xyz ; ja
587 ; Herr ; Dr. ; Mark ; Tröger ; 20.12.1998 ; Dodostr. 197 ; 56587 ; Straßenhaus ; 02634 / 76551420 ; 0152 / 9091047 ; 02634 / 28132199 ; m.troeger@mail.xyz ; ja
