Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
474 ; Frau ; Dr. ; Gisela ; Vogel ; 12.9.1995 ; Wiedehagen 118 ; 32423 ; Minden ; 0571 / 7446685 ; 0155 / 2472193 ; 0571 / 32674314 ; g.vogel@mail.xyz ; ja
475 ; Herr ; Dr. ; Clemens ; Merk ; 16.9.1942 ; Theodor-Heuss-Ring 87 ; 24848 ; Klein Bennebek ; 04624 / 42245352 ; 0179 / 2243918 ; 04624 / 29595236 ; clemens.merk@mail.xyz ; ja
476 ; Herr ; Prof. ; Denis ; Gebel ; 1.5.1932 ; Friesenring 19 ; 54470 ; Lieser ; 06531 / 15540323 ; 0154 / 9863635 ; 06531 / 80193038 ; d.gebel@mail.xyz ; ja
477 ; Frau ; Dr. ; Erna ; Walsh ; 2.3.1967 ; Beuelsweg 30 ; 44225 ; Dortmund ; 0231 / 45568439 ; 0152 / 5816685 ; 0231 / 8767794 ; erna.walsh@mail.xyz ; ja
478 ; Herr ; Dr. ; David ; Dean ; 22.3.1923 ; Berrischstr. 44 ; 85114 ; Buxheim ; 08458 / 99902921 ; 0153 / 5873222 ; 08458 / 80806402 ; d.dean@mail.xyz ; ja
479 ; Frau ; Dr. ; Lucy ; Baker ; 2.2.1925 ; Kriegerweg 43 ; 06308 ; Augsdorf ; 03475 / 36854576 ; 0157 / 5155277 ; 03475 / 39270851 ; lucy.baker@mail.xyz ; ja
480 ; Herr ; Prof. ; Nicolas ; Brigitte ; 19.9.1945 ; Königsberger Str. 119 ; 06528 ; Riestedt ; 03464 / 43484637 ; 0151 / 9597252 ; 03464 / 4391800 ; nicolas.brigitte@mail.xyz ; ja
481 ; Herr ; Dr. ; Oliver ; Günter ; 15.6.1921 ; Am Pulverschuppen 186 ; 79341 ; Kenzingen ; 07644 / 39536992 ; 0176 / 4408472 ; 07644 / 90259357 ; o.guenter@mail.xyz ; ja
482 ; Herr ; Dr. ; Jannick ; Schwarze ; 16.6.1923 ; Kempener Str. 180 ; 27793 ; Wildeshausen ; 04431 / 33423880 ; 0174 / 1521354 ; 04431 / 58213371 ; jannick.schwarze@mail.xyz ; ja
483 ; Frau ; Prof. ; Ann ; Kästner ; 19.4.1943 ; Böttcherstr. 91 ; 73072 ; Grünbach ; 07162 / 11591990 ; 0172 / 3984084 ; 07162 / 79184838 ; a.kaestner@mail.xyz ; ja
484 ; Herr ; Prof. ; Sebastian ; Hagen ; 25.10.1975 ; Hülsebrockstr. 20 ; 31868 ; Ottenstein ; 05286 / 98742320 ; 0179 / 6683549 ; 05286 / 54338434 ; sebastian.hagen@mail.xyz ; ja
485 ; Frau ; Prof. ; Jennifer ; Gabel ; 10.11.1998 ; Angelstr. 159a ; 06120 ; Halle ; 0345 / 91529237 ; 0167 / 1983535 ; 0345 / 63575925 ; jennifer.gabel@mail.xyz ; ja
486 ; Frau ; Dr. ; Magdalena ; Harmon ; 15.3.1946 ; Gildenstr. 91 ; 27446 ; Sandbostel ; 04284 / 79757519 ; 0160 / 2978284 ; 04284 / 59427953 ; m.harmon@mail.xyz ; ja
487 ; Herr ; Dr. ; Marcus ; Borchers ; 16.4.1936 ; Nienkamp 75 ; 65551 ; Limburg an der Lahn ; 06431 / 70306690 ; 0160 / 1613363 ; 06431 / 22773745 ; marcus.borchers@mail.xyz ; ja
488 ; Herr ; Dr. ; Mohamed ; Höhn ; 9.6.1963 ; Piusstr. 129 ; 07907 ; Oettersdorf ; 03663 / 75688603 ; 0174 / 6789450 ; 03663 / 89543194 ; mohamed.hoehn@mail.xyz ; ja
489 ; Herr ; Dr. ; Lion ; Klose ; 8.6.1993 ; Am Grauen Stein 137 ; 56414 ; Weroth ; 06435 / 59704054 ; 0178 / 3233220 ; 06435 / 99099424 ; l.klose@mail.xyz ; ja
490 ; Frau ; Prof. ; Samantha ; Gill ; 5.9.1978 ; Maximilianstr. 109 ; 85646 ; Anzing ; 08121 / 4034001 ; 0168 / 4460073 ; 08121 / 90792418 ; samantha.gill@mail.xyz ; ja
491 ; Frau ; Dr. ; Maja ; Bröker ; 8.5.1962 ; Olpener Str. 95a ; 85301 ; Schweitenkirchen ; 08444 / 65902007 ; 0179 / 8442473 ; 08444 / 42106976 ; m.broeker@mail.xyz ; ja
492 ; Herr ; Dr. ; Olaf ; Reis ; 4.12.1945 ; Hirseweg 193 ; 85667 ; Oberpframmern ; 08093 / 2407016 ; 0151 / 5761664 ; 08093 / 29673033 ; o.reis@mail.xyz ; ja
493 ; Frau ; Dr. ; Rieke ; Lambertz ; 1.2.1954 ; Hensenstr. 166 ; 56829 ; Brieden ; 02672 / 37448257 ; 0173 / 9017846 ; 02672 / 58994149 ; rieke.lambertz@mail.xyz ; ja
494 ; Frau ; Dr. ; Natalie ; Wallner ; 23.5.1994 ; Im Haubenfeld 145 ; 97280 ; Remlingen ; 09369 / 47140024 ; 0171 / 9801131 ; 09369 / 19070499 ; natalie.wallner@mail.xyz ; ja
495 ; Frau ; Dr. ; Krista ; Brill ; 10.7.1957 ; Telgenweg 116 ; 38312 ; Dorstadt ; 05334 / 76079986 ; 0150 / 8104419 ; 05334 / 67844489 ; krista.brill@mail.xyz ; ja
496 ; Frau ; Dr. ; Marieke ; Demmel ; 16.6.1920 ; Neißestr. 155 ; 95517 ; Seybothenreuth ; 09278 / 62988408 ; 0176 / 6691666 ; 09278 / 43782863 ; marieke.demmel@mail.xyz ; ja
497 ; Frau ; Prof. ; Alena ; Schweikert ; 20.1.1931 ; Johann-Krane-Weg 156 ; 89358 ; Kammeltal ; 08223 / 58516485 ; 0158 / 5169338 ; 08223 / 60896742 ; alena.schweikert@mail.xyz ; ja
498 ; Frau ; Dr. ; Janne ; Fenner ; 1.5.1994 ; Florentine-Eichler-Str. 81 ; 82343 ; Pöcking ; 08157 / 75589135 ; 0157 / 7449046 ; 08157 / 13118541 ; janne.fenner@mail.xyz ; ja
499 ; Frau ; Dr. ; Stina ; Allen ; 8.4.1930 ; Eulenbergstr. 95 ; 56864 ; Bad Bertrich ; 02674 / 51048101 ; 0176 / 5976645 ; 02674 / 5902443 ; s.allen@mail.xyz ; ja
500 ; Herr ; Dr. ; Yannic ; Bad ; 6.5.1952 ; Lammerbach 1 ; 21502 ; Wiershop ; 04104 / 18881090 ; 0173 / 5950175 ; 04104 / 71387777 ; yannic.bad@mail.xyz ; ja
501 ; Frau ; Dr. ; Xenia ; Bradley ; 21.4.1985 ; Teutonenstr. 166 ; 26835 ; Firrel ; 04950 / 7020490 ; 0152 / 5781352 ; 04950 / 22135412 ; x.bradley@mail.xyz ; ja
502 ; Herr ; Dr. ; Hans ; Bender ; 10.6.1923 ; Arnheimweg 106 ; 59759 ; Arnsberg ; 02931 / 58483987 ; 0170 / 7087023 ; 02931 / 31929620 ; hans.bender@mail.xyz ; ja
503 ; Frau ; Dr. ; Gertrud ; Schäfers ; 7.1.1932 ; Manfred-von-Richthofen-Str. 67 ; 72661 ; Grafenberg ; 09192 / 52986812 ; 0159 / 4231092 ; 09192 / 20556163 ; g.schaefers@mail.xyz ; ja
504 ; Frau ; Prof. ; Regina ; Howell ; 18.4.1993 ; Unter Kahlenhausen 95 ; 67586 ; Hillesheim ; 06733 / 8071905 ; 0174 / 3900291 ; 06733 / 88013567 ; r.howell@mail.xyz ; ja
505 ; Herr ; Dr. ; Collin ; Gaus ; 5.2.1925 ; Rohrkampstr. 148 ; 86420 ; Diedorf ; 08238 / 85252464 ; 0171 / 6832653 ; 08238 / 92291879 ; collin.gaus@mail.xyz ; ja
506 ; Herr ; Dr. ; Julien ; Wilkins ; 17.6.1965 ; Schützenstr. 13 ; 53359 ; Rheinbach ; 02226 / 10384394 ; 0154 / 9031455 ; 02226 / 14836387 ; julien.wilkins@mail.xyz ; ja
507 ; Herr ; Prof. ; Henri ; Bühler ; 1.8.1973 ; Paul-Engelhard-Weg 113 ; 47877 ; Anrath ; 02156 / 14053763 ; 0160 / 5734197 ; 02156 / 5449465 ; henri.buehler@mail.xyz ; ja
508 ; Frau ; Dr. ; Heike ; Berry ; 11.7.1922 ; Hansaring 9 ; 91287 ; Plech ; 09244 / 91859806 ; 0160 / 7615062 ; 09244 / 55860817 ; h.berry@mail.xyz ; ja
509 ; Frau ; Dr. ; Nike ; Anderson ; 11.8.1923 ; Offenbergstr. 95 ; 85309 ; Pörnbach ; 08446 / 50778684 ; 0172 / 9953799 ; 08446 / 33643780 ; nike.anderson@mail.xyz ; ja
510 ; Frau ; Dr. ; Anika ; Lambrecht ; 19.6.1937 ; Kirchstr. 187 ; 01589 ; Riesa ; 03525 / 43276623 ; 0159 / 9566589 ; 03525 / 86130051 ; a.lambrecht@mail.xyz ; ja
511 ; Herr ; Dr. ; Harald ; Adler ; 22.4.1957 ; Steinkamp 100 ; 54610 ; Büdesheim ; 06558 / 26093842 ; 0167 / 4322196 ; 06558 / 28683943 ; harald.adler@mail.xyz ; ja
512 ; Herr ; Dr. ; Levin ; Renner ; 7.3.1979 ; Gottesweg 179 ; 86931 ; Prittriching ; 08206 / 38346707 ; 0150 / 9340872 ; 08206 / 77431835 ; levin.renner@mail.xyz ; ja
513 ; Herr ; Dr. ; Ingo ; Tyler ; 9.9.1980 ; Gustav-Tweer-Weg 166 ; 27419 ; Sittensen ; 04282 / 38030402 ; 0168 / 1945542 ; 04282 / 85492349 ; ingo.tyler@mail.xyz ; ja
514 ; Frau ; Prof. ; Sofie ; Maassen ; 10.11.1973 ; Emdener Str. 131 ; 87724 ; Ottobeuren ; 08332 / 30526003 ; 0152 / 2516526 ; 08332 / 74500247 ; sofie.maassen@mail.xyz ; ja
515 ; Frau ; Dr. ; Marion ; Bross ; 18.3.1961 ; Piusallee 168 ; 72270 ; Baiersbronn ; 07442 / 52294530 ; 0178 / 1879224 ; 07442 / 84132005 ; m.bross@mail.xyz ; ja
516 ; Herr ; Prof. ; Marvin ; Kaup ; 2.12.1974 ; Speestr. - 89 ; 92245 ; Kümmersbruck ; 09621 / 86328001 ; 0170 / 6607680 ; 09621 / 23911072 ; m.kaup@mail.xyz ; ja
517 ; Frau ; Dr. ; Ute ; Kahlert ; 12.5.1941 ; Hillscheider Weg 140 ; 99894 ; Friedrichroda ; 03623 / 36637017 ; 0157 / 2530381 ; 03623 / 57937516 ; u.kahlert@mail.xyz ; ja
518 ; Herr ; Dr. ; Rafael ; Steffen ; 26.3.1969 ; Breul 67 ; 87675 ; Stötten am Auerberg ; 08349 / 71411654 ; 0161 / 5335722 ; 08349 / 90246562 ; rafael.steffen@mail.xyz ; ja
519 ; Herr ; Dr. ; Klaus ; Wiesner ; 22.1.1947 ; Sanddornweg 10 ; 55606 ; Kellenbach ; 06752 / 19855807 ; 0154 / 7773474 ; 06752 / 28263665 ; klaus.wiesner@mail.xyz ; ja
520 ; Herr ; Prof. ; Helmut ; Naber ; 28.2.2000 ; Bünkamp 32 ; 17498 ; Hinrichshagen ; 03834 / 36185693 ; 0155 / 2147148 ; 03834 / 44364943 ; helmut.naber@mail.xyz ; ja
521 ; Frau ; Dr. ; Jasmin ; Walsh ; 20.12.1958 ; Zülpicher Str. 135 ; 78669 ; Wellendingen ; 07426 / 84351267 ; 0177 / 7965626 ; 07426 / 38997510 ; jasmin.walsh@mail.xyz ; ja
522 ; Herr ; Dr. ; Marco ; Mangold ; 19.2.1928 ; Im Sonnentau 126 ; 28203 ; Bremen ; 0421 / 59991013 ; 0154 / 2585313 ; 0421 / 40046847 ; m.mangold@mail.xyz ; ja
523 ; Herr ; Dr. ; Holger ; Paschke ; 14.3.1953 ; Heinrichstr. 69 ; 06618 ; Mertendorf ; 03445 / 61772713 ; 0179 / 8786231 ; 03445 / 3123426 ; h.paschke@mail.xyz ; ja
524 ; Frau ; Dr. ; Maya ; Ecker ; 23.11.1923 ; Äußere Kanalstr. 161 ; 57627 ; Gehlert ; 02662 / 26207035 ; 0156 / 4764818 ; 02662 / 98332692 ; m.ecker@mail.xyz ; ja
525 ; Herr ; Dr. ; Leonardo ; Waldeck ; 8.2.1988 ; Gasselstiege 154 ; 45884 ; Gelsenkirchen ; 0209 / 27828713 ; 0163 / 8739977 ; 0209 / 2922596 ; leonardo.waldeck@mail.xyz ; ja
526 ; Herr ; Dr. ; Joerg ; Preiss ; 27.9.1962 ; Norbertstr. 116 ; 86568 ; Hollenbach ; 08257 / 95044618 ; 0155 / 3555866 ; 08257 / 3208632 ; j.preiss@mail.xyz ; ja
527 ; Herr ; Prof. ; Siegfried ; Mayer ; 17.10.1976 ; Schiffahrter Damm 39 ; 98593 ; Floh-Seligenthal ; 03683 / 61485207 ; 0151 / 8925841 ; 03683 / 4075225 ; s.mayer@mail.xyz ; ja
528 ; Herr ; Dr. ; Paul ; Heyder ; 23.3.1951 ; Gremmendorfer Weg 197 ; 99880 ; Laucha ; 03622 / 42584455 ; 0173 / 9024879 ; 03622 / 38971335 ; paul.heyder@mail.xyz ; ja
529 ; Frau ; Dr. ; Leandra ; Dawson ; 3.4.1970 ; Erikahof 184 ; 59581 ; Warstein ; 02902 / 37387140 ; 0157 / 3851795 ; 02902 / 27446756 ; leandra.dawson@mail.xyz ; ja
530 ; Frau ; Prof. ; Karoline ; Backes ; 18.4.1972 ; Piusallee 125 ; 67819 ; Kriegsfeld ; 06358 / 53936487 ; 0160 / 2678275 ; 06358 / 41090843 ; k.backes@mail.xyz ; ja
531 ; Herr ; Dr. ; Jannick ; Mendez ; 4.9.1928 ; Merheimer Str. 69 ; 84384 ; Wittibreut ; 08574 / 37030156 ; 0179 / 8162529 ; 08574 / 77045436 ; j.mendez@mail.xyz ; ja
532 ; Frau ; Dr. ; Ulrike ; Erpel ; 19.9.1920 ; Am Nubbenberg 60 ; 24594 ; Hohenwestedt ; 04871 / 11751585 ; 0161 / 3988764 ; 04871 / 3416905 ; u.erpel@mail.xyz ; ja
533 ; Herr ; Dr. ; Ralph ; Burgess ; 6.8.1990 ; Piusallee 83 ; 82285 ; Hattenhofen ; 08202 / 16234588 ; 0170 / 8855239 ; 08202 / 65780969 ; ralph.burgess@mail.xyz ; ja
534 ; Herr ; Dr. ; Ben ; Künzel ; 19.10.1981 ; Breslauer Str. 111 ; 33129 ; Boke ; 05250 / 74348362 ; 0154 / 7992566 ; 05250 / 42658826 ; ben.kuenzel@mail.xyz ; ja
535 ; Frau ; Dr. ; Julia ; Bröcker ; 20.9.1931 ; Schubertstr. 100 ; 64759 ; Sensbachtal ; 06068 / 59378398 ; 0156 / 9986284 ; 06068 / 48624567 ; julia.broecker@mail.xyz ; ja
536 ; Frau ; Dr. ; Marie ; Clemens ; 12.12.1926 ; Am Blütenhain 148 ; 63930 ; Neunkirchen ; 09378 / 9826093 ; 0175 / 6796747 ; 09378 / 60162999 ; marie.clemens@mail.xyz ; ja
537 ; Herr ; Dr. ; Swen ; Woods ; 20.7.1985 ; Breslauer Str. 106 ; 83549 ; Eiselfing ; 08071 / 87326603 ; 0172 / 7071289 ; 08071 / 73570986 ; s.woods@mail.xyz ; ja
538 ; Herr ; Prof. ; Joerg ; Maass ; 5.8.1997 ; Vorgebirgstr. 81 ; 31707 ; Bad Eilsen ; 05722 / 14244650 ; 0174 / 3363237 ; 05722 / 59550992 ; j.maass@mail.xyz ; ja
539 ; Frau ; Dr. ; Lea ; Teufel ; 12.6.1940 ; Morthorststr. 75 ; 17089 ; Grapzow ; 03965 / 58890472 ; 0159 / 6462557 ; 03965 / 66872383 ; l.teufel@mail.xyz ; ja
540 ; Frau ; Dr. ; Anna ; Kasper ; 15.2.1972 ; Olpener Str. 96 ; 56472 ; Nisterberg ; 02743 / 58819949 ; 0172 / 2122765 ; 02743 / 93807214 ; anna.kasper@mail.xyz ; ja
541 ; Frau ; Dr. ; Lina ; Carr ; 3.2.1945 ; Kochwiesenstr. 164 ; 79114 ; Freiburg ; 0761 / 67964311 ; 0168 / 3406500 ; 0761 / 96607998 ; l.carr@mail.xyz ; ja
542 ; Frau ; Dr. ; Carolin ; Ray ; 6.1.1963 ; Kempener Str. 62 ; 31087 ; Landwehr ; 05181 / 77086762 ; 0161 / 6230777 ; 05181 / 5777094 ; carolin.ray@mail.xyz ; ja
543 ; Frau ; Dr. ; Fenja ; Zorn ; 5.12.1998 ; Neusser Str. 99a ; 95493 ; Bischofsgrün ; 09276 / 52203232 ; 0153 / 6916879 ; 09276 / 88188267 ; fenja.zorn@mail.xyz ; ja
544 ; Herr ; Dr. ; Kian ; Hecker ; 6.6.1938 ; Am Nubbenberg 29 ; 38707 ; Schulenberg ; 05323 / 16853652 ; 0160 / 6308142 ; 05323 / 12170365 ; k.hecker@mail.xyz ; ja
545 ; Frau ; Dr. ; Aylin ; Beere ; 11.10.1968 ; Bünkamp 1 ; 37620 ; Halle ; 05533 / 32732473 ; 0172 / 2268525 ; 05533 / 94755681 ; aylin.beere@mail.xyz ; ja
546 ; Frau ; Dr. ; Amely ; Enders ; 21.1.1966 ; Flaßkuhl 180 ; 17089 ; Gnevkow ; 03965 / 34049781 ; 0172 / 3207694 ; 03965 / 40353396 ; a.enders@mail.xyz ; ja
547 ; Frau ; Dr. ; Rosa ; Thiele ; 14.1.1994 ; Norbertstr. 91 ; 26817 ; Rhauderfehn ; 04952 / 86770433 ; 0156 / 4749314 ; 04952 / 38610677 ; r.thiele@mail.xyz ; ja
548 ; Frau ; Dr. ; Amy ; Morgan ; 1.2.1997 ; Hüfferstr. 117 ; 86987 ; Schwabsoien ; 08868 / 40905708 ; 0158 / 4805077 ; 08868 / 83107582 ; amy.morgan@mail.xyz ; ja
549 ; Frau ; Dr. ; Nathalie ; Wolf ; 1.10.1928 ; Angelstr. 190 ; 91625 ; Schnelldorf ; 07950 / 98741321 ; 0162 / 8527615 ; 07950 / 50414082 ; nathalie.wolf@mail.xyz ; ja
550 ; Herr ; Dr. ; Julius ; Tietz ; 26.10.1995 ; Birkenweg 26 ; 64720 ; Michelstadt ; 06061 / 70774207 ; 0178 / 2123749 ; 06061 / 8092110 ; j.tietz@mail.xyz ; ja
551 ; Frau ; Dr. ; Kaja ; Dammann ; 23.1.1999 ; Lammerbach 148 ; 36217 ; Ronshausen ; 06622 / 36389455 ; 0154 / 3419802 ; 06622 / 33287566 ; k.dammann@mail.xyz ; ja
552 ; Frau ; Prof. ; Alicia ; Singer ; 23.12.1939 ; Friesenring 70 ; 71579 ; Spiegelberg ; 07194 / 4903069 ; 0169 / 2453608 ; 07194 / 35527977 ; a.singer@mail.xyz ; ja
553 ; Frau ; Dr. ; Anja ; Feil ; 20.12.1921 ; Rüschhausweg 170 ; 97503 ; Gädheim ; 09727 / 50309238 ; 0176 / 7246099 ; 09727 / 66503715 ; anja.feil@mail.xyz ; ja
554 ; Frau ; Dr. ; Martina ; Rademacher ; 20.10.1945 ; Schwalbenweg 156 ; 21785 ; Neuhaus ; 04777 / 15268199 ; 0165 / 4393613 ; 04777 / 62533380 ; martina.rademacher@mail.xyz ; ja
555 ; Herr ; Dr. ; Jonah ; Herman ; 3.6.1981 ; Zur Wiese 40 ; 48317 ; Drensteinfurt ; 02508 / 4158664 ; 0161 / 6868600 ; 02508 / 89400192 ; j.herman@mail.xyz ; ja
556 ; Herr ; Dr. ; Elias ; Paulsen ; 2.1.1983 ; Widdeshover Weg 23 ; 65520 ; Bad Camberg ; 06434 / 98827799 ; 0168 / 4629517 ; 06434 / 84979680 ; e.paulsen@mail.xyz ; ja
557 ; Herr ; Dr. ; Liam ; Henrichs ; 28.9.1984 ; Heisstr. 16 ; 38322 ; Hedeper ; 05336 / 44128240 ; 0154 / 5155101 ; 05336 / 62725669 ; liam.henrichs@mail.xyz ; ja
558 ; Frau ; Dr. ; Silvia ; Kühne ; 15.12.1972 ; Maximilianstr. 53 ; 06849 ; Dessau ; 0340 / 21940326 ; 0173 / 6839657 ; 0340 / 87029737 ; s.kuehne@mail.xyz ; ja
559 ; Frau ; Prof. ; Carina ; Bähr ; 24.11.1938 ; Liboristr. 68 ; 55234 ; Bechenheim ; 06736 / 30343881 ; 0152 / 7454434 ; 06736 / 90847037 ; carina.baehr@mail.xyz ; ja
560 ; Herr ; Dr. ; Tom ; Renner ; 22.10.1965 ; Raesfeldstr. 139 ; 73107 ; Eschenbach ; 07161 / 80215147 ; 0178 / 5373160 ; 07161 / 24061829 ; t.renner@mail.xyz ; ja
561 ; Herr ; Dr. ; Leo ; Kaufmann ; 12.9.1930 ; Studtstr. 19 ; 66869 ; Schellweiler ; 06381 / 70358926 ; 0160 / 3555683 ; 06381 / 90850297 ; leo.kaufmann@mail.xyz ; ja
562 ; Frau ; Dr. ; Madeleine ; Ruiz ; 11.9.1936 ; Florentine-Eichler-Str. 120 ; 84335 ; Mitterskirchen ; 08725 / 21534284 ; 0155 / 5606402 ; 08725 / 36480350 ; madeleine.ruiz@mail.xyz ; ja
563 ; Frau ; Prof. ; Anika ; Schmied ; 26.4.1932 ; Am Hörsterfriedhof 16 ; 53842 ; Troisdorf ; 02241 / 3932259 ; 0158 / 4890185 ; 02241 / 79284406 ; anika.schmied@mail.xyz ; ja
564 ; Herr ; Prof. ; Bernd ; Edel ; 28.3.1966 ; Franz-Peter-Kürten-Weg 62 ; 24361 ; Damendorf ; 04353 / 6945738 ; 0167 / 5359729 ; 04353 / 44569720 ; bernd.edel@mail.xyz ; ja
565 ; Herr ; Dr. ; Ruben ; Hussmann ; 16.1.1951 ; Meckmannweg 123 ; 52372 ; Kreuzau ; 02422 / 43250001 ; 0166 / 1423716 ; 02422 / 99191245 ; r.hussmann@mail.xyz ; ja
566 ; Frau ; Dr. ; Waldtraut ; Rentsch ; 24.6.1986 ; Nieland 140 ; 35447 ; Reiskirchen ; 06408 / 75011664 ; 0161 / 2369055 ; 06408 / 49279475 ; waldtraut.rentsch@mail.xyz ; ja
567 ; Herr ; Dr. ; Jannis ; Waldeck ; 16.2.1945 ; Am Filk 40 ; 17111 ; Meesiger ; 03994 / 55028297 ; 0151 / 6787932 ; 03994 / 5904428 ; jannis.waldeck@mail.xyz ; ja
568 ; Herr ; Dr. ; Wolfgang ; Roy ; 24.5.1920 ; Hindenburgplatz 135 ; 61250 ; Usingen ; 06081 / 63432376 ; 0175 / 5503381 ; 06081 / 1853916 ; wolfgang.roy@mail.xyz ; ja
569 ; Herr ; Dr. ; Robert ; Wichmann ; 17.4.1994 ; Düesbergweg 4 ; 24794 ; Borgstedt ; 04356 / 89080023 ; 0173 / 8745765 ; 04356 / 6438423 ; r.wichmann@mail.xyz ; ja
570 ; Frau ; Prof. ; Kathrin ; Lloyd ; 28.7.1924 ; Am Blütenhain 12 ; 63486 ; Bruchköbel ; 06181 / 20190304 ; 0169 / 8231404 ; 06181 / 65888429 ; kathrin.lloyd@mail.xyz ; ja
571 ; Herr ; Dr. ; Karl ; Brandenburger ; 9.7.1969 ; Offenbergstr. 129 ; 86707 ; Westendorf ; 08273 / 13788272 ; 0163 / 5252246 ; 08273 / 11619700 ; karl.brandenburger@mail.xyz ; ja
572 ; Frau ; Dr. ; Lucie ; Wüst ; 21.2.1987 ; Kochwiesenstr. 119 ; 55270 ; Zornheim ; 06136 / 8951051 ; 0158 / 1339827 ; 06136 / 82095694 ; lucie.wuest@mail.xyz ; ja
573 ; Herr ; Dr. ; Riccardo ; Wedekind ; 2.4.1947 ; Am Berler Kamp 139 ; 57589 ; Pracht ; 02682 / 83963634 ; 0169 / 6660413 ; 02682 / 90753863 ; r.wedekind@mail.xyz ; ja
574 ; Herr ; Dr. ; Swen ; Krause ; 9.5.1983 ; Lammerbach 4 ; 34121 ; Kassel ; 0561 / 15853847 ; 0166 / 2225726 ; 0561 / 32247496 ; swen.krause@mail.xyz ; ja
575 ; Frau ; Prof. ; Kyra ; Sippel ; 18.1.1998 ; Landoisstr. 158 ; 22145 ; Braak ; 040 / 52257983 ; 0174 / 7101746 ; 040 / 55823196 ; kyra.sippel@mail.xyz ; ja
576 ; Frau ; Dr. ; Marlis ; McCarthy ; 11.1.1959 ; Christinastr. 113 ; 25355 ; Groß Offenseth-Aspern ; 04123 / 24850558 ; 0174 / 7482576 ; 04123 / 93045328 ; m.mccarthy@mail.xyz ; ja
577 ; Frau ; Dr. ; Anja ; Terry ; 2.1.1978 ; Arnheimweg 105 ; 13505 ; Konradshöhe ; 030 / 87990404 ; 0162 / 9716606 ; 030 / 43045893 ; anja.terry@mail.xyz ; ja
578 ; Frau ; Dr. ; Ivonne ; Hütter ; 28.12.1978 ; Kappenberger Damm 100 ; 25926 ; Ladelund ; 04666 / 63932752 ; 0164 / 6453496 ; 04666 / 65719481 ; i.huetter@mail.xyz ; ja
579 ; Herr ; Dr. ; Mads ; Fast ; 3.10.1972 ; Zur Wiese 50 ; 54518 ; Niersbach ; 06571 / 13181365 ; 0177 / 4883521 ; 06571 / 63176504 ; mads.fast@mail.xyz ; ja
580 ; Herr ; Dr. ; Moritz ; Freie ; 12.11.2000 ; Gremmendorfer Weg 9 ; 86356 ; Neusäß ; 0821 / 31092792 ; 0171 / 6138915 ; 0821 / 4258752 ; m.freie@mail.xyz ; ja
581 ; Frau ; Dr. ; Leona ; Peters ; 25.3.1947 ; Offerkämpe 126 ; 78588 ; Denkingen ; 07424 / 47336746 ; 0164 / 9538051 ; 07424 / 79580865 ; l.peters@mail.xyz ; ja
582 ; Frau ; Dr. ; Zoe ; Schmuck ; 22.12.1928 ; Raesfeldstr. 5 ; 99085 ; Erfurt ; 0361 / 60746334 ; 0177 / 2102622 ; 0361 / 15767072 ; zoe.schmuck@mail.xyz ; ja
583 ; Herr ; Dr. ; Rudolph ; Watts ; 3.1.1935 ; Försterstr. 99 ; 50676 ; Köln ; 0221 / 29195183 ; 0155 / 6409763 ; 0221 / 49993759 ; rudolph.watts@mail.xyz ; ja
584 ; Frau ; Dr. ; Hannah ; Curtis ; 14.7.1955 ; Wolbecker Str. 21 ; 08393 ; Dennheritz ; 03764 / 1628340 ; 0157 / 7339243 ; 03764 / 75623963 ; hannah.curtis@mail.xyz ; ja
585 ; Frau ; Prof. ; Judith ; Horn ; 3.10.1931 ; Baumberger Str. 55 ; 56862 ; Pünderich ; 06542 / 96369134 ; 0154 / 3683570 ; 06542 / 1399264 ; judith.horn@mail.xyz ; ja
586 ; Herr ; Dr. ; Matthias ; Mutz ; 28.7.1954 ; Marktstr. 16 ; 86504 ; Merching ; 08233 / 99829891 ; 0157 / 1951381 ; 08233 / 22100653 ; m.mutz@mail.xyz ; ja
587 ; Herr ; Dr. ; Collin ; Kröger ; 18.4.1947 ; Gremmendorfer Weg 99a ; 79822 ; Titisee-Neustadt ; 07651 / 52043496 ; 0150 / 3127586 ; 07651 / 71031801 ; collin.kroeger@mail.xyz ; ja
588 ; Herr ; Prof. ; Dario ; Siewert ; 27.6.1990 ; Wildpfad 27 ; 96114 ; Hirschaid ; 09543 / 19723031 ; 0156 / 3058494 ; 09543 / 32274322 ; dario.siewert@mail.xyz ; ja
589 ; Herr ; Dr. ; Tim ; Gassmann ; 15.9.1930 ; Dorotheenstr. 45 ; 26382 ; Wilhelmshaven ; 04421 / 61057103 ; 0165 / 8814039 ; 04421 / 87820266 ; t.gassmann@mail.xyz ; ja
590 ; Frau ; Dr. ; Hannah ; Ludwig ; 27.6.1922 ; Gustav-Tweer-Weg 32 ; 25551 ; Lockstedt ; 04826 / 93248186 ; 0160 / 1591739 ; 04826 / 15099027 ; h.ludwig@mail.xyz ; ja
591 ; Frau ; Dr. ; Hannelore ; Flores ; 19.11.1958 ; Heinrichstr. 178 ; 95182 ; Döhlau ; 09281 / 48086826 ; 0176 / 1587470 ; 09281 / 16284332 ; h.flores@mail.xyz ; ja
