Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
472 ; Frau ; Dr. ; Janine ; Schön ; 25.3.1951 ; Kappenberger Damm 34 ; 91798 ; Höttingen ; 09141 / 71818801 ; 0164 / 9609237 ; 09141 / 39006408 ; janine.schoen@mail.xyz ; ja
473 ; Herr ; Prof. ; Willy ; Geist ; 3.8.1996 ; Starweg 179 ; 23858 ; Wesenberg ; 04533 / 10914174 ; 0157 / 4350546 ; 04533 / 92171463 ; w.geist@mail.xyz ; ja
474 ; Frau ; Dr. ; Alyssa ; Zacher ; 22.9.1995 ; Alte Apotheke 43 ; 74629 ; Pfedelbach ; 07941 / 81007483 ; 0169 / 8941002 ; 07941 / 54683222 ; alyssa.zacher@mail.xyz ; ja
475 ; Herr ; Dr. ; Gerhardt ; Fell ; 12.11.1932 ; Försterstr. 26 ; 23562 ; Lübeck ; 0451 / 17092905 ; 0171 / 6097558 ; 0451 / 92918411 ; gerhardt.fell@mail.xyz ; ja
476 ; Frau ; Dr. ; Louisa ; Seger ; 5.11.1937 ; Klinkkampweg 126 ; 95519 ; Vorbach ; 09205 / 1035811 ; 0179 / 7902378 ; 09205 / 57442639 ; louisa.seger@mail.xyz ; ja
477 ; Herr ; Prof. ; Benjamin ; Mathis ; 28.8.1944 ; An den Mühlen 25 ; 98693 ; Martinroda ; 03677 / 90495937 ; 0178 / 8626561 ; 03677 / 75603270 ; benjamin.mathis@mail.xyz ; ja
478 ; Herr ; Dr. ; Phillipp ; Siegert ; 10.3.1995 ; Wormser Str. 168 ; 25489 ; Haselau ; 04129 / 22065354 ; 0173 / 3105973 ; 04129 / 46553354 ; p.siegert@mail.xyz ; ja
479 ; Herr ; Dr. ; Claus ; Ahrends ; 22.9.1928 ; Uhuweg 80 ; 24972 ; Steinberg ; 04632 / 16629878 ; 0163 / 5670954 ; 04632 / 42366626 ; claus.ahrends@mail.xyz ; ja
480 ; Herr ; Dr. ; Jan ; Brehmer ; 22.11.1960 ; Kleiner Griechenmarkt 169 ; 38120 ; Braunschweig ; 0531 / 5411852 ; 0176 / 7388451 ; 0531 / 4955575 ; j.brehmer@mail.xyz ; ja
481 ; Herr ; Dr. ; Lennox ; Zoeller ; 12.11.1997 ; Wollinstr. 13 ; 24620 ; Bönebüttel ; 04394 / 508454 ; 0170 / 8079121 ; 04394 / 61861217 ; l.zoeller@mail.xyz ; ja
482 ; Herr ; Dr. ; Niels ; Kremser ; 14.10.1978 ; Templerweg 145 ; 53520 ; Ohlenhard ; 02691 / 34398903 ; 0155 / 4186120 ; 02691 / 62789559 ; niels.kremser@mail.xyz ; ja
483 ; Frau ; Dr. ; Christa ; Gerhardt ; 6.2.1946 ; Havichhorster Mühle 22 ; 56414 ; Obererbach ; 06435 / 83847767 ; 0178 / 7555091 ; 06435 / 5790637 ; c.gerhardt@mail.xyz ; ja
484 ; Herr ; Dr. ; Frederik ; Siemon ; 1.5.1922 ; Rincklakeweg 166 ; 37079 ; Göttingen ; 0551 / 53823875 ; 0153 / 4540480 ; 0551 / 64517825 ; frederik.siemon@mail.xyz ; ja
485 ; Herr ; Dr. ; Victor ; Steinke ; 5.6.1921 ; Dreizehnerstr. 72 ; 84562 ; Mettenheim ; 08631 / 55221824 ; 0170 / 8262716 ; 08631 / 17256503 ; victor.steinke@mail.xyz ; ja
486 ; Herr ; Prof. ; Fritz ; Radermacher ; 3.10.1933 ; Offenbergstr. 73 ; 54578 ; Nohn ; 02696 / 88458495 ; 0175 / 8798945 ; 02696 / 96109909 ; fritz.radermacher@mail.xyz ; ja
487 ; Herr ; Dr. ; Luk ; Hager ; 21.6.1927 ; Offenbergstr. 163 ; 24790 ; Ostenfeld ; 04331 / 11072401 ; 0161 / 4369333 ; 04331 / 88510520 ; l.hager@mail.xyz ; ja
488 ; Herr ; Dr. ; Nils ; Abraham ; 11.6.1980 ; Hogenbergstr. 101 ; 70195 ; Stuttgart ; 0711 / 24913098 ; 0152 / 8504944 ; 0711 / 22414979 ; n.abraham@mail.xyz ; ja
489 ; Herr ; Prof. ; Samuel ; Davis ; 8.11.1967 ; Gleueler Str. 153 ; 46414 ; Rhede ; 02872 / 90866665 ; 0152 / 5359171 ; 02872 / 32439267 ; s.davis@mail.xyz ; ja
490 ; Frau ; Dr. ; Kirsten ; Mück ; 14.5.1990 ; Heinrichstr. 177 ; 91286 ; Obertrubach ; 09245 / 34329768 ; 0150 / 9223805 ; 09245 / 10691478 ; k.mueck@mail.xyz ; ja
491 ; Frau ; Dr. ; Ayleen ; Schwerdtfeger ; 10.11.1954 ; Hölkenbusch 77 ; 76889 ; Birkenhördt ; 06343 / 38076899 ; 0177 / 8102437 ; 06343 / 938632 ; ayleen.schwerdtfeger@mail.xyz ; ja
492 ; Frau ; Dr. ; Antonia ; Foster ; 9.9.1943 ; Parkallee 24 ; 79206 ; Breisach am Rhein ; 07667 / 9186203 ; 0171 / 4025757 ; 07667 / 86020218 ; a.foster@mail.xyz ; ja
493 ; Frau ; Prof. ; Karolina ; Greer ; 28.6.1980 ; Manfred-von-Richthofen-Str. 131 ; 33106 ; Paderborn ; 05251 / 64255056 ; 0174 / 1953532 ; 05251 / 24126640 ; karolina.greer@mail.xyz ; ja
494 ; Herr ; Dr. ; Torben ; Spindler ; 4.6.1931 ; An den Mühlen 141 ; 13591 ; Staaken ; 030 / 12094622 ; 0162 / 3333104 ; 030 / 96777666 ; t.spindler@mail.xyz ; ja
495 ; Herr ; Dr. ; Adrian ; Karst ; 17.7.1952 ; Zum Guten Hirten 37 ; 38165 ; Lehre ; 05308 / 91146907 ; 0166 / 4569680 ; 05308 / 83124485 ; adrian.karst@mail.xyz ; ja
496 ; Herr ; Dr. ; Melvin ; Behnke ; 28.6.1975 ; Am Hörsterfriedhof 83 ; 65551 ; Limburg an der Lahn ; 06431 / 23580424 ; 0167 / 8798670 ; 06431 / 77183539 ; melvin.behnke@mail.xyz ; ja
497 ; Frau ; Prof. ; Annica ; Siewert ; 7.10.1978 ; Am Ziegelofen 152 ; 56341 ; Kamp-Bornhofen ; 06773 / 61302047 ; 0159 / 3815462 ; 06773 / 60871974 ; a.siewert@mail.xyz ; ja
498 ; Herr ; Dr. ; Lucas ; Wittig ; 14.7.1999 ; Am Römerhof 39 ; 56412 ; Oberelbert ; 02602 / 35337542 ; 0168 / 9864068 ; 02602 / 51392857 ; l.wittig@mail.xyz ; ja
499 ; Frau ; Prof. ; Lisa ; Maack ; 3.10.1991 ; Paul-Engelhard-Weg 9 ; 24232 ; Dobersdorf ; 04303 / 482671 ; 0151 / 8203888 ; 04303 / 13400634 ; lisa.maack@mail.xyz ; ja
500 ; Frau ; Dr. ; Madeleine ; Stein ; 21.8.1944 ; Kriegerweg 87a ; 17309 ; Nieden ; 03973 / 82986878 ; 0152 / 6175690 ; 03973 / 7832296 ; madeleine.stein@mail.xyz ; ja
501 ; Frau ; Dr. ; Alisa ; Seeber ; 14.3.1940 ; Skagerrakstr. 23 ; 55246 ; Mainz-Kostheim ; 06134 / 2528683 ; 0170 / 3342398 ; 06134 / 64521903 ; alisa.seeber@mail.xyz ; ja
502 ; Frau ; Dr. ; Marta ; Kleine ; 8.11.1970 ; Christinastr. 184 ; 39307 ; Demsin ; 03933 / 9713911 ; 0153 / 8560620 ; 03933 / 52192505 ; m.kleine@mail.xyz ; ja
503 ; Frau ; Dr. ; Anja ; Betz ; 24.6.1924 ; Bohlweg 103 ; 86579 ; Waidhofen ; 08443 / 34224568 ; 0159 / 6304880 ; 08443 / 83363386 ; anja.betz@mail.xyz ; ja
504 ; Frau ; Dr. ; Lara ; Schwab ; 27.1.1981 ; Am Wigbold 74 ; 25709 ; Helse ; 04851 / 34684169 ; 0156 / 6212255 ; 04851 / 96648712 ; l.schwab@mail.xyz ; ja
505 ; Frau ; Dr. ; Anna ; Hellwig ; 28.12.1975 ; Rohrkampstr. 134 ; 03130 ; Spremberg ; 03563 / 62996785 ; 0173 / 3683935 ; 03563 / 3028790 ; a.hellwig@mail.xyz ; ja
506 ; Herr ; Dr. ; Nic ; Barton ; 18.7.1932 ; Hansaring 41a ; 66583 ; Spiesen-Elversberg ; 06821 / 17534020 ; 0157 / 9007149 ; 06821 / 67068945 ; nic.barton@mail.xyz ; ja
507 ; Herr ; Dr. ; Levin ; Schröder ; 24.8.1978 ; Frauenstr. 54 ; 55758 ; Veitsrodt ; 06785 / 21288023 ; 0165 / 5942449 ; 06785 / 88204843 ; l.schroeder@mail.xyz ; ja
508 ; Herr ; Dr. ; Fabio ; Nägele ; 2.11.1944 ; Oscar-Wilde-Str. 25 ; 54649 ; Oberpierscheid ; 06550 / 25793418 ; 0178 / 5082978 ; 06550 / 57120093 ; f.naegele@mail.xyz ; ja
509 ; Herr ; Prof. ; Michael ; Greiner ; 19.1.1957 ; Am Dornbusch 194 ; 54316 ; Bonerath ; 06588 / 74436526 ; 0153 / 8190008 ; 06588 / 19429529 ; michael.greiner@mail.xyz ; ja
510 ; Herr ; Prof. ; Benjamin ; Block ; 13.9.1935 ; Äußere Kanalstr. 123 ; 03238 ; Göllnitz ; 03531 / 28080109 ; 0177 / 9539042 ; 03531 / 34648961 ; b.block@mail.xyz ; ja
511 ; Frau ; Prof. ; Claudia ; Hoyer ; 17.9.1997 ; Enschedeweg 92 ; 88213 ; Ravensburg ; 0751 / 78909416 ; 0160 / 7066877 ; 0751 / 57097159 ; claudia.hoyer@mail.xyz ; ja
512 ; Herr ; Dr. ; Alex ; Brooks ; 23.10.1981 ; Marsweg 83 ; 21435 ; Stelle ; 04174 / 94282017 ; 0159 / 2118235 ; 04174 / 34262725 ; alex.brooks@mail.xyz ; ja
513 ; Herr ; Prof. ; Max ; Kaspar ; 15.8.1920 ; Klinkkampweg 141 ; 56814 ; Greimersburg ; 02671 / 72005231 ; 0157 / 3131377 ; 02671 / 59145365 ; max.kaspar@mail.xyz ; ja
514 ; Herr ; Dr. ; Luca ; Hunt ; 24.3.1924 ; Angelmodder Weg 90 ; 84091 ; Attenhofen ; 08753 / 4834573 ; 0169 / 5847980 ; 08753 / 30164292 ; l.hunt@mail.xyz ; ja
515 ; Herr ; Prof. ; Marko ; Heider ; 19.9.1969 ; Im Haubenfeld 3 ; 77716 ; Haslach ; 07832 / 64764999 ; 0158 / 4682545 ; 07832 / 52534646 ; marko.heider@mail.xyz ; ja
516 ; Frau ; Dr. ; Ingrid ; Hanisch ; 17.2.1966 ; Kröver Str. 27 ; 93086 ; Wörth an der Donau ; 09482 / 84688268 ; 0166 / 1776604 ; 09482 / 64084863 ; i.hanisch@mail.xyz ; ja
517 ; Frau ; Dr. ; Chantal ; Nash ; 21.11.1935 ; Eifelstr. 5a ; 26683 ; Saterland ; 04492 / 70624960 ; 0168 / 5953798 ; 04492 / 67144162 ; chantal.nash@mail.xyz ; ja
518 ; Frau ; Prof. ; Maike ; Hoff ; 19.10.1957 ; Merheimer Str. 200 ; 72622 ; Nürtingen ; 07022 / 39779163 ; 0163 / 6257688 ; 07022 / 95388293 ; maike.hoff@mail.xyz ; ja
519 ; Herr ; Dr. ; Steven ; Hampton ; 12.10.1952 ; Merheimer Str. 25 ; 21526 ; Hohenhorn ; 04104 / 96692058 ; 0150 / 2466005 ; 04104 / 20740378 ; steven.hampton@mail.xyz ; ja
520 ; Frau ; Dr. ; Zoé ; Konrad ; 27.2.1923 ; Buldernweg 144 ; 82392 ; Habach ; 08847 / 86552462 ; 0174 / 1931102 ; 08847 / 63669663 ; z.konrad@mail.xyz ; ja
521 ; Herr ; Dr. ; Tomas ; Heuer ; 24.3.1951 ; Stettiner Str. 190 ; 14169 ; Dahlem ; 030 / 48981832 ; 0174 / 3101657 ; 030 / 24074846 ; t.heuer@mail.xyz ; ja
522 ; Herr ; Dr. ; Finn ; Euler ; 16.3.1949 ; Kleiner Griechenmarkt 12 ; 89350 ; Dürrlauingen ; 08222 / 1410446 ; 0156 / 2649969 ; 08222 / 720735 ; f.euler@mail.xyz ; ja
523 ; Herr ; Dr. ; Noah ; Schilf ; 15.8.1962 ; Max-Winkelmann-Str. 111 ; 56281 ; Hungenroth ; 06747 / 80117815 ; 0151 / 1293731 ; 06747 / 65923164 ; n.schilf@mail.xyz ; ja
524 ; Frau ; Prof. ; Jonna ; Richards ; 25.11.1990 ; Carossastr. 79 ; 24250 ; Bothkamp ; 04342 / 21327990 ; 0153 / 3883554 ; 04342 / 28514254 ; j.richards@mail.xyz ; ja
525 ; Herr ; Dr. ; Erwin ; Nau ; 6.3.1945 ; Arnheimweg 182 ; 67098 ; Bad Dürkheim an der Weinstraße ; 06322 / 69114678 ; 0172 / 1003884 ; 06322 / 19229351 ; e.nau@mail.xyz ; ja
526 ; Herr ; Prof. ; Ferdinand ; Mason ; 14.1.1927 ; Skagerrakstr. 24 ; 75428 ; Illingen ; 07042 / 39642518 ; 0177 / 2833529 ; 07042 / 66647026 ; ferdinand.mason@mail.xyz ; ja
527 ; Herr ; Prof. ; Keno ; Geib ; 25.6.1979 ; Am Wigbold 36 ; 46446 ; Emmerich am Rhein ; 02822 / 61220885 ; 0166 / 7616331 ; 02822 / 74276105 ; keno.geib@mail.xyz ; ja
528 ; Frau ; Dr. ; Nadine ; Richards ; 19.8.1978 ; Manfred-von-Richthofen-Str. 109 ; 37412 ; Herzberg am Harz ; 05521 / 28574122 ; 0153 / 8980863 ; 05521 / 63727146 ; nadine.richards@mail.xyz ; ja
529 ; Herr ; Dr. ; Stephan ; Funke ; 9.7.1993 ; Agrippastr. 81 ; 80797 ; München ; 089 / 47850234 ; 0160 / 5745933 ; 089 / 89928615 ; s.funke@mail.xyz ; ja
530 ; Frau ; Dr. ; Sonja ; Neitzel ; 19.4.1996 ; Am Grauen Stein 92 ; 65205 ; Wiesbaden ; 0611 / 1843952 ; 0168 / 1232839 ; 0611 / 164968 ; sonja.neitzel@mail.xyz ; ja
531 ; Herr ; Prof. ; Aaron ; Lammert ; 22.9.1981 ; Försterstr. 102 ; 94315 ; Straubing ; 09421 / 96636998 ; 0152 / 9183502 ; 09421 / 59392063 ; aaron.lammert@mail.xyz ; ja
532 ; Herr ; Dr. ; Valentin ; Reinders ; 10.9.1986 ; Piusstr. 108 ; 70469 ; Stuttgart ; 0711 / 94696376 ; 0164 / 4676924 ; 0711 / 82349746 ; valentin.reinders@mail.xyz ; ja
533 ; Herr ; Prof. ; Kurt ; Schütze ; 5.4.1959 ; Dauvemühle 183 ; 54662 ; Speicher ; 06562 / 18221291 ; 0176 / 4455392 ; 06562 / 25150519 ; k.schuetze@mail.xyz ; ja
534 ; Herr ; Dr. ; Conner ; Sturm ; 19.6.1951 ; Dorbaumstr. 87 ; 55606 ; Brauweiler ; 06752 / 50864410 ; 0169 / 5217737 ; 06752 / 16562758 ; conner.sturm@mail.xyz ; ja
535 ; Frau ; Dr. ; Dilara ; Fey ; 15.2.1975 ; Wörthstr. 175 ; 57334 ; Bad Laasphe ; 02752 / 67178261 ; 0166 / 8330450 ; 02752 / 63659395 ; d.fey@mail.xyz ; ja
536 ; Herr ; Dr. ; Thorben ; Fuhrmann ; 15.11.1952 ; Heisstr. 121 ; 79695 ; Wieden ; 07673 / 81343918 ; 0179 / 3412919 ; 07673 / 8544381 ; t.fuhrmann@mail.xyz ; ja
537 ; Frau ; Dr. ; Joana ; Beere ; 20.7.1953 ; Zur Gräfte 44 ; 36287 ; Breitenbach am Herzberg ; 06675 / 46574190 ; 0175 / 5876420 ; 06675 / 62842597 ; j.beere@mail.xyz ; ja
538 ; Frau ; Dr. ; Melina ; Kehl ; 15.6.1986 ; Nienkamp 1 ; 91074 ; Herzogenaurach ; 09132 / 93415481 ; 0161 / 6154579 ; 09132 / 34941046 ; m.kehl@mail.xyz ; ja
539 ; Herr ; Prof. ; Carsten ; Gerke ; 22.4.1968 ; Merheimer Str. 3 ; 10779 ; Berlin ; 030 / 63600583 ; 0158 / 8217786 ; 030 / 83143268 ; c.gerke@mail.xyz ; ja
540 ; Herr ; Dr. ; Maximilian ; Schreiner ; 27.6.1930 ; Max-Winkelmann-Str. 59 ; 21765 ; Nordleda ; 04758 / 15523853 ; 0171 / 2266311 ; 04758 / 81070004 ; maximilian.schreiner@mail.xyz ; ja
541 ; Frau ; Dr. ; Nora ; Taube ; 15.5.1953 ; Im Draum 124 ; 16727 ; Velten ; 03304 / 7977477 ; 0172 / 7428190 ; 03304 / 40850041 ; nora.taube@mail.xyz ; ja
542 ; Herr ; Dr. ; Alfred ; Willis ; 17.3.1941 ; Kriegerweg 19 ; 63864 ; Glattbach ; 06021 / 31956383 ; 0178 / 8461829 ; 06021 / 67002952 ; alfred.willis@mail.xyz ; ja
543 ; Herr ; Dr. ; Detlev ; Scheerer ; 19.11.1958 ; Am Römerhof 30 ; 16225 ; Eberswalde ; 03334 / 40033202 ; 0175 / 1570788 ; 03334 / 5754930 ; d.scheerer@mail.xyz ; ja
544 ; Herr ; Dr. ; Matis ; Blair ; 26.4.1984 ; Overbergstr. 71 ; 75447 ; Sternenfels ; 07045 / 20384170 ; 0167 / 6282609 ; 07045 / 95660483 ; m.blair@mail.xyz ; ja
545 ; Herr ; Dr. ; Mika ; Lamm ; 12.10.1987 ; Deutz-Kalker Str. 96 ; 66919 ; Hettenhausen ; 06375 / 79966956 ; 0170 / 2246187 ; 06375 / 23836473 ; mika.lamm@mail.xyz ; ja
546 ; Herr ; Prof. ; Janis ; Lauer ; 27.1.1920 ; Neusser Str. 156a ; 55481 ; Maitzborn ; 06763 / 12059161 ; 0178 / 4401360 ; 06763 / 65845313 ; j.lauer@mail.xyz ; ja
547 ; Herr ; Dr. ; Julius ; Poole ; 11.2.1980 ; Methweg 172 ; 99986 ; Niederdorla ; 03601 / 95365393 ; 0174 / 8476866 ; 03601 / 67156635 ; j.poole@mail.xyz ; ja
548 ; Frau ; Dr. ; Maren ; Laumann ; 11.11.1941 ; Hogenbergstr. 117 ; 09030 ; Chemnitz ; 0371 / 23949222 ; 0163 / 7101046 ; 0371 / 99896535 ; maren.laumann@mail.xyz ; ja
549 ; Herr ; Dr. ; Jens ; Stefan ; 8.3.1994 ; Elsa-Brändström-Weg 34 ; 64668 ; Zotzenbach ; 06253 / 95048990 ; 0164 / 1545240 ; 06253 / 80582715 ; j.stefan@mail.xyz ; ja
550 ; Frau ; Prof. ; Lena ; Lautenschläger ; 25.2.1925 ; Grevener Str. 84 ; 55578 ; Sankt Johann ; 06701 / 72708321 ; 0163 / 6125943 ; 06701 / 94995629 ; lena.lautenschlaeger@mail.xyz ; ja
551 ; Herr ; Dr. ; Lars ; Häfner ; 3.11.1983 ; Friesenring 35 ; 54673 ; Berkoth ; 06564 / 17372906 ; 0150 / 2605397 ; 06564 / 23398855 ; l.haefner@mail.xyz ; ja
552 ; Frau ; Dr. ; Heike ; Brockmann ; 8.7.1990 ; Am Getterbach 109 ; 76889 ; Oberotterbach ; 06343 / 84712073 ; 0151 / 5703911 ; 06343 / 44363480 ; h.brockmann@mail.xyz ; ja
553 ; Herr ; Prof. ; Yannis ; Chandler ; 16.1.1981 ; Florentine-Eichler-Str. 111 ; 54316 ; Schöndorf ; 0651 / 14834163 ; 0179 / 8214348 ; 0651 / 73929138 ; y.chandler@mail.xyz ; ja
554 ; Frau ; Dr. ; Ella ; Straub ; 8.6.1961 ; Enschedeweg 60 ; 63607 ; Wächtersbach ; 06053 / 23764692 ; 0159 / 8979974 ; 06053 / 60860471 ; ella.straub@mail.xyz ; ja
555 ; Frau ; Prof. ; Friederike ; Falk ; 26.5.1950 ; Kempener Str. 128 ; 17139 ; Duckow ; 03994 / 66066140 ; 0157 / 4494898 ; 03994 / 12441826 ; f.falk@mail.xyz ; ja
556 ; Frau ; Prof. ; Elena ; Grundmann ; 4.6.1997 ; Wiedehagen 42 ; 36272 ; Niederaula ; 06625 / 75301351 ; 0162 / 6189806 ; 06625 / 19285246 ; e.grundmann@mail.xyz ; ja
557 ; Frau ; Dr. ; Annabel ; Glocke ; 28.10.1968 ; Franz-Peter-Kürten-Weg 187 ; 48607 ; Ochtrup ; 02553 / 64438466 ; 0168 / 5379753 ; 02553 / 64195461 ; a.glocke@mail.xyz ; ja
558 ; Herr ; Prof. ; Julius ; Bracht ; 8.2.1956 ; Memmertweg 51 ; 30519 ; Hannover ; 0511 / 17959029 ; 0157 / 8096061 ; 0511 / 36231752 ; j.bracht@mail.xyz ; ja
559 ; Frau ; Dr. ; Gina ; Barilovic ; 8.2.1930 ; Emdener Str. 11 ; 31061 ; Alfeld ; 05181 / 76909281 ; 0163 / 3212120 ; 05181 / 50284179 ; g.barilovic@mail.xyz ; ja
560 ; Herr ; Dr. ; Jona ; Bass ; 21.10.1974 ; Innsbruckweg 25 ; 97535 ; Wasserlosen ; 09726 / 5603165 ; 0178 / 9612162 ; 09726 / 84405349 ; j.bass@mail.xyz ; ja
561 ; Herr ; Dr. ; Lucas ; Lamers ; 5.1.1959 ; Am Getterbach 187 ; 54539 ; Zeltingen-Rachtig ; 06532 / 56842047 ; 0172 / 7214465 ; 06532 / 44664713 ; l.lamers@mail.xyz ; ja
562 ; Frau ; Dr. ; Svea ; Newton ; 16.6.1967 ; Angelstr. 97 ; 74532 ; Ilshofen ; 07904 / 90477283 ; 0174 / 8747202 ; 07904 / 74091552 ; svea.newton@mail.xyz ; ja
563 ; Herr ; Dr. ; Laurenz ; Röder ; 12.11.1939 ; Hofstr. 167 ; 63549 ; Ronneburg ; 06184 / 93869926 ; 0171 / 9395092 ; 06184 / 91582624 ; l.roeder@mail.xyz ; ja
564 ; Frau ; Dr. ; Anja ; Ochsen ; 14.9.1973 ; Cheruskerstr. 37 ; 40882 ; Ratingen ; 02102 / 81833926 ; 0176 / 8639445 ; 02102 / 25980417 ; anja.ochsen@mail.xyz ; ja
565 ; Herr ; Dr. ; Liam ; Steinberg ; 1.1.1976 ; Skagerrakstr. 82 ; 56581 ; Kurtscheid ; 02634 / 77420986 ; 0172 / 7596432 ; 02634 / 67325357 ; l.steinberg@mail.xyz ; ja
566 ; Frau ; Prof. ; Klaudia ; Ochsen ; 22.6.1932 ; Flaßkuhl 200 ; 25885 ; Ahrenviölfeld ; 04847 / 11512201 ; 0160 / 6245289 ; 04847 / 74851373 ; k.ochsen@mail.xyz ; ja
567 ; Frau ; Dr. ; Ingeborg ; Büsch ; 16.5.1982 ; Schützenstr. 146 ; 21522 ; Hittbergen ; 04153 / 46706758 ; 0175 / 4534196 ; 04153 / 9334861 ; ingeborg.buesch@mail.xyz ; ja
568 ; Herr ; Dr. ; Klaus ; Jacoby ; 12.5.1938 ; Düesbergweg 30 ; 07907 ; Tegau ; 03663 / 39158317 ; 0160 / 5003044 ; 03663 / 36749541 ; klaus.jacoby@mail.xyz ; ja
569 ; Herr ; Dr. ; Jens ; Kröner ; 5.4.1952 ; Düsseldorfer Str. 121 ; 77815 ; Bühl ; 07223 / 38751777 ; 0169 / 9612187 ; 07223 / 14031093 ; j.kroener@mail.xyz ; ja
570 ; Herr ; Dr. ; Bernhardt ; Heyder ; 25.11.1969 ; Offenbergstr. 137 ; 83417 ; Kirchanschöring ; 08685 / 40325687 ; 0154 / 5322870 ; 08685 / 89601069 ; b.heyder@mail.xyz ; ja
571 ; Frau ; Dr. ; Theresa ; Lüth ; 9.6.1933 ; Sophienstr. 26 ; 94530 ; Auerbach ; 09901 / 41384320 ; 0165 / 8572352 ; 09901 / 47594090 ; theresa.lueth@mail.xyz ; ja
572 ; Frau ; Dr. ; Juli ; Albrecht ; 12.1.1989 ; Papenbusch 151 ; 54578 ; Oberehe-Stroheich ; 06593 / 31412726 ; 0177 / 5729374 ; 06593 / 28778775 ; juli.albrecht@mail.xyz ; ja
573 ; Frau ; Dr. ; Elena ; Apel ; 18.10.1998 ; Kapellenstr. 138 ; 24635 ; Rickling ; 04328 / 53733219 ; 0172 / 2366355 ; 04328 / 95570324 ; e.apel@mail.xyz ; ja
574 ; Frau ; Dr. ; Nathalie ; Heider ; 15.4.1957 ; Ossenkampstiege 43 ; 45149 ; Essen ; 0201 / 24489017 ; 0152 / 1941680 ; 0201 / 20199860 ; n.heider@mail.xyz ; ja
575 ; Herr ; Dr. ; Ricardo ; Ziller ; 11.9.1970 ; Rektoratsweg 54 ; 25840 ; Koldenbüttel ; 04881 / 1978536 ; 0164 / 9306227 ; 04881 / 93657027 ; ricardo.ziller@mail.xyz ; ja
576 ; Herr ; Dr. ; Oliver ; Senger ; 26.10.1979 ; Nieland 19 ; 58095 ; Hagen ; 02331 / 20595926 ; 0166 / 3183999 ; 02331 / 19802712 ; o.senger@mail.xyz ; ja
577 ; Herr ; Dr. ; Noel ; Musiol ; 15.3.1921 ; Morthorststr. 56 ; 17498 ; Hinrichshagen ; 03834 / 12541383 ; 0170 / 9753261 ; 03834 / 69213272 ; noel.musiol@mail.xyz ; ja
578 ; Herr ; Dr. ; Muhammed ; Genz ; 8.10.1980 ; Schmittingheide 142 ; 30989 ; Gehrden ; 05108 / 80233385 ; 0157 / 3778673 ; 05108 / 86709533 ; muhammed.genz@mail.xyz ; ja
579 ; Frau ; Dr. ; Alissa ; Viessmann ; 19.2.1990 ; Möserweg 160a ; 13055 ; Alt-Hohenschönhausen ; 030 / 85880804 ; 0169 / 5795567 ; 030 / 26451438 ; alissa.viessmann@mail.xyz ; ja
580 ; Frau ; Prof. ; Emilia ; Odenthal ; 6.11.1922 ; Carossastr. 55 ; 94536 ; Eppenschlag ; 09928 / 77401421 ; 0174 / 3681447 ; 09928 / 59894518 ; emilia.odenthal@mail.xyz ; ja
581 ; Frau ; Dr. ; Zoe ; Lyons ; 18.2.1961 ; Rincklakeweg 2 ; 56412 ; Girod ; 02602 / 50550723 ; 0157 / 5624284 ; 02602 / 8721282 ; zoe.lyons@mail.xyz ; ja
582 ; Frau ; Prof. ; Smilla ; Hirt ; 25.7.1937 ; Äußere Kanalstr. 77 ; 26123 ; Oldenburg ; 0441 / 97392683 ; 0157 / 9213989 ; 0441 / 96194033 ; s.hirt@mail.xyz ; ja
583 ; Herr ; Dr. ; Till ; Reinhardt ; 9.11.1933 ; Sentmaringer Weg 169 ; 29493 ; Schnackenburg ; 05840 / 19772762 ; 0158 / 8987704 ; 05840 / 48594975 ; t.reinhardt@mail.xyz ; ja
584 ; Herr ; Prof. ; Detlev ; Carter ; 19.10.1944 ; Ostmarkstr. 170 ; 91790 ; Raitenbuch ; 09147 / 83367904 ; 0151 / 8781786 ; 09147 / 58534721 ; detlev.carter@mail.xyz ; ja
585 ; Herr ; Dr. ; Heinz ; Kaufmann ; 11.6.1935 ; Widdeshover Weg 58 ; 82549 ; Königsdorf ; 08179 / 1688728 ; 0151 / 8866416 ; 08179 / 11750728 ; h.kaufmann@mail.xyz ; ja
586 ; Frau ; Dr. ; Käte ; Weidner ; 10.11.1989 ; Franz-Peter-Kürten-Weg 96 ; 25767 ; Osterrade ; 04835 / 98116257 ; 0167 / 2077792 ; 04835 / 5860134 ; kaete.weidner@mail.xyz ; ja
587 ; Frau ; Dr. ; Chantale ; Brack ; 6.12.1955 ; Nienkamp 26 ; 14169 ; Dahlem ; 030 / 16862226 ; 0168 / 9714438 ; 030 / 6407730 ; c.brack@mail.xyz ; ja
588 ; Herr ; Dr. ; Jean ; Falter ; 21.9.1969 ; Memmertweg 152 ; 10717 ; Berlin ; 030 / 82094351 ; 0169 / 9499286 ; 030 / 12143981 ; jean.falter@mail.xyz ; ja
589 ; Frau ; Dr. ; Gabriele ; Manke ; 5.10.1924 ; Papenbusch 59 ; 44892 ; Bochum ; 0234 / 64510723 ; 0155 / 1217818 ; 0234 / 28350703 ; g.manke@mail.xyz ; ja
