Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
472 ; Herr ; Dr. ; Leonard ; Kanone ; 27.10.1936 ; Düesbergweg 139 ; 29549 ; Bad Bevensen ; 05821 / 12358638 ; 0167 / 5490053 ; 05821 / 49519211 ; leonard.kanone@mail.xyz ; ja
473 ; Frau ; Prof. ; Michelle ; Harrison ; 24.12.1981 ; Norbertstr. 153 ; 97234 ; Reichenberg ; 0931 / 99473628 ; 0153 / 6179476 ; 0931 / 43288957 ; michelle.harrison@mail.xyz ; ja
474 ; Herr ; Dr. ; Paul ; Bossert ; 5.1.1963 ; Gasselstiege 51 ; 88631 ; Beuron ; 07466 / 53819859 ; 0176 / 2745715 ; 07466 / 64419307 ; paul.bossert@mail.xyz ; ja
475 ; Herr ; Prof. ; Robert ; Schwager ; 12.10.1995 ; Max-Winkelmann-Str. 15 ; 21447 ; Handorf ; 04131 / 76186885 ; 0175 / 4342098 ; 04131 / 17263462 ; r.schwager@mail.xyz ; ja
476 ; Herr ; Dr. ; Mohamed ; Goetze ; 22.5.1960 ; Münzstr. 144 ; 99089 ; Erfurt ; 0361 / 31586073 ; 0168 / 5008552 ; 0361 / 64488211 ; mohamed.goetze@mail.xyz ; ja
477 ; Herr ; Prof. ; Fynn ; Timm ; 18.5.1935 ; Simon-Meister-Str. 110 ; 55765 ; Rimsberg ; 06782 / 35570108 ; 0162 / 8842943 ; 06782 / 35148739 ; fynn.timm@mail.xyz ; ja
478 ; Herr ; Dr. ; Reinhardt ; Patterson ; 20.11.1951 ; Hensenstr. 63 ; 23968 ; Wismar ; 03841 / 9854256 ; 0179 / 4048725 ; 03841 / 49845878 ; reinhardt.patterson@mail.xyz ; ja
479 ; Frau ; Dr. ; Gertrud ; Schubert ; 22.1.1999 ; Gropiusstr. 117 ; 88175 ; Scheidegg ; 08381 / 84205878 ; 0173 / 5261709 ; 08381 / 46757914 ; gertrud.schubert@mail.xyz ; ja
480 ; Frau ; Dr. ; Lara ; Fleischmann ; 17.10.1979 ; Dammstr. 61 ; 76474 ; Au am Rhein ; 07245 / 11495014 ; 0169 / 6895899 ; 07245 / 4922698 ; lara.fleischmann@mail.xyz ; ja
481 ; Frau ; Dr. ; Waltraut ; Howard ; 11.2.1991 ; Flaßkuhl 75 ; 86741 ; Ehingen am Ries ; 09082 / 59606747 ; 0158 / 5086794 ; 09082 / 89652044 ; w.howard@mail.xyz ; ja
482 ; Herr ; Dr. ; Carl ; Lutter ; 28.10.1998 ; Am Wigbold 157 ; 24594 ; Jahrsdorf ; 04871 / 78068018 ; 0160 / 6378838 ; 04871 / 15707827 ; carl.lutter@mail.xyz ; ja
483 ; Herr ; Dr. ; Detlef ; Sumpf ; 15.6.1974 ; Mondstr. 175 ; 57539 ; Fürthen ; 02682 / 65040250 ; 0176 / 2532260 ; 02682 / 27947287 ; d.sumpf@mail.xyz ; ja
484 ; Herr ; Dr. ; Maxim ; Buchner ; 2.9.1986 ; Dortmunder Str. 16 ; 24235 ; Laboe ; 04343 / 84911878 ; 0162 / 1120512 ; 04343 / 66700787 ; maxim.buchner@mail.xyz ; ja
485 ; Frau ; Dr. ; Christin ; Bamberg ; 5.10.1975 ; Alte Apotheke 84 ; 97857 ; Urspringen ; 09396 / 98160897 ; 0167 / 3004876 ; 09396 / 37238972 ; c.bamberg@mail.xyz ; ja
486 ; Frau ; Dr. ; Merle ; Bamberg ; 2.10.1944 ; Von-Holte-Str. 67 ; 54655 ; Etteldorf ; 06563 / 35410708 ; 0178 / 2590495 ; 06563 / 90673130 ; merle.bamberg@mail.xyz ; ja
487 ; Herr ; Dr. ; Collin ; Rehm ; 19.8.1979 ; Kurneystr. 80 ; 79104 ; Freiburg ; 0761 / 98151016 ; 0176 / 7214487 ; 0761 / 54608072 ; collin.rehm@mail.xyz ; ja
488 ; Frau ; Prof. ; Samira ; Thompson ; 25.3.1965 ; Drachterstr. 9 ; 38486 ; Neuendorf ; 03909 / 67214562 ; 0164 / 5823557 ; 03909 / 51896252 ; samira.thompson@mail.xyz ; ja
489 ; Herr ; Dr. ; Viktor ; Flowers ; 18.7.2000 ; Catharina-Müller-Str. 163 ; 08324 ; Bockau ; 03771 / 11634659 ; 0172 / 6362962 ; 03771 / 25501293 ; v.flowers@mail.xyz ; ja
490 ; Herr ; Dr. ; Konstantin ; Hocke ; 15.12.1928 ; Salzmannstr. 127 ; 53547 ; Hausen ; 02638 / 54619615 ; 0155 / 3980780 ; 02638 / 96685359 ; k.hocke@mail.xyz ; ja
491 ; Frau ; Dr. ; Svea ; Siegel ; 21.5.1978 ; Angelstr. 186 ; 07389 ; Bucha ; 03663 / 66755263 ; 0152 / 8731525 ; 03663 / 2911981 ; s.siegel@mail.xyz ; ja
492 ; Frau ; Dr. ; Sonja ; Appel ; 11.2.1958 ; Telemannstr. 87 ; 06333 ; Walbeck ; 03476 / 19597727 ; 0172 / 7749835 ; 03476 / 57009265 ; s.appel@mail.xyz ; ja
493 ; Herr ; Dr. ; Willi ; Funke ; 14.7.1938 ; Dahlienweg 141 ; 35516 ; Münzenberg ; 06033 / 73753092 ; 0161 / 2349016 ; 06033 / 50493967 ; willi.funke@mail.xyz ; ja
494 ; Frau ; Dr. ; Stephanie ; Thies ; 10.9.1971 ; Frauenstr. 9 ; 94104 ; Tittling ; 08504 / 16706689 ; 0176 / 2210068 ; 08504 / 91178769 ; s.thies@mail.xyz ; ja
495 ; Herr ; Dr. ; Melvin ; Schütte ; 7.3.1937 ; Erikahof 70 ; 57578 ; Elkenroth ; 02747 / 99139790 ; 0174 / 2812455 ; 02747 / 12488701 ; melvin.schuette@mail.xyz ; ja
496 ; Frau ; Prof. ; Mariella ; Gast ; 27.2.1957 ; Westenkamp 113 ; 22889 ; Tangstedt ; 04109 / 35193682 ; 0156 / 1548139 ; 04109 / 54271202 ; mariella.gast@mail.xyz ; ja
497 ; Herr ; Dr. ; Justus ; Roberson ; 17.9.1971 ; Rektoratsweg 82 ; 21684 ; Stade ; 04141 / 46969046 ; 0158 / 9671480 ; 04141 / 90779597 ; justus.roberson@mail.xyz ; ja
498 ; Herr ; Dr. ; David ; Daniela ; 4.8.1941 ; Zur Gräfte 141 ; 03172 ; Grabko ; 03561 / 5750259 ; 0168 / 7518442 ; 03561 / 55844803 ; d.daniela@mail.xyz ; ja
499 ; Herr ; Dr. ; Erwin ; Wolf ; 6.1.1974 ; Soetenkamp 30a ; 59394 ; Nordkirchen ; 02596 / 30287759 ; 0175 / 4119357 ; 02596 / 71900557 ; erwin.wolf@mail.xyz ; ja
500 ; Frau ; Dr. ; Kristine ; Michaelis ; 7.4.1989 ; Kappenberger Damm 44 ; 84494 ; Lohkirchen ; 08637 / 61256945 ; 0153 / 8097248 ; 08637 / 2204921 ; kristine.michaelis@mail.xyz ; ja
501 ; Frau ; Dr. ; Jil ; Barth ; 1.11.1994 ; Münzstr. 165 ; 67271 ; Kindenheim ; 06359 / 54018259 ; 0165 / 3009396 ; 06359 / 42460608 ; jil.barth@mail.xyz ; ja
502 ; Herr ; Dr. ; Ruben ; Siedler ; 10.11.1973 ; Max-Winkelmann-Str. 126 ; 75179 ; Pforzheim ; 07231 / 55416505 ; 0154 / 7826789 ; 07231 / 24302618 ; r.siedler@mail.xyz ; ja
503 ; Frau ; Dr. ; Sina ; Karl ; 14.7.1985 ; Südstr. 127 ; 73087 ; Boll ; 07164 / 62572260 ; 0168 / 7470733 ; 07164 / 81520109 ; s.karl@mail.xyz ; ja
504 ; Frau ; Dr. ; Isabelle ; Raddatz ; 13.7.1980 ; Heinrichstr. 49 ; 79697 ; Wies ; 07629 / 27258213 ; 0156 / 6159629 ; 07629 / 62979242 ; i.raddatz@mail.xyz ; ja
505 ; Frau ; Prof. ; Käthe ; Hennig ; 14.5.1979 ; Hölkenbusch 25 ; 86986 ; Schwabbruck ; 08868 / 44128642 ; 0154 / 4897268 ; 08868 / 88323991 ; k.hennig@mail.xyz ; ja
506 ; Herr ; Dr. ; Noah ; Christensen ; 12.4.1953 ; Pankokstr. 172a ; 79241 ; Ihringen ; 07668 / 86612651 ; 0170 / 3069217 ; 07668 / 3083752 ; n.christensen@mail.xyz ; ja
507 ; Frau ; Dr. ; Jessika ; Schüler ; 7.8.1956 ; Jägerstr. A 89 ; 13129 ; Blankenburg ; 030 / 31443726 ; 0174 / 2454979 ; 030 / 1380066 ; j.schueler@mail.xyz ; ja
508 ; Frau ; Dr. ; Merle ; Maack ; 11.1.1946 ; Hüfferstr. 8 ; 47877 ; Willich ; 02154,02156 / 54178004 ; 0173 / 1559283 ; 02154,02156 / 86755709 ; merle.maack@mail.xyz ; ja
509 ; Herr ; Dr. ; Reinhard ; Jakobs ; 19.12.1938 ; Münsterstr. 42 ; 44649 ; Herne ; 02323 / 24096237 ; 0161 / 6326110 ; 02323 / 23977097 ; r.jakobs@mail.xyz ; ja
510 ; Frau ; Dr. ; Kaja ; Kunz ; 27.12.1952 ; Königsberger Str. 73 ; 70825 ; Korntal-Münchingen ; 07150 / 36402155 ; 0162 / 2726061 ; 07150 / 86205008 ; k.kunz@mail.xyz ; ja
511 ; Herr ; Dr. ; Arne ; Knobloch ; 23.7.1928 ; Hölkenbusch 51 ; 24852 ; Sollerup ; 04609 / 44894692 ; 0171 / 8678898 ; 04609 / 7070005 ; arne.knobloch@mail.xyz ; ja
512 ; Frau ; Dr. ; Elke ; Lührs ; 13.10.1924 ; Gartenstr. 182 ; 88400 ; Biberach an der Riß ; 07351 / 36311704 ; 0159 / 6797896 ; 07351 / 62851991 ; e.luehrs@mail.xyz ; ja
513 ; Frau ; Prof. ; Kaja ; Fels ; 14.12.1940 ; Osthuesheide 195 ; 45478 ; Mülheim an der Ruhr ; 0208 / 66124661 ; 0162 / 9169993 ; 0208 / 69766593 ; kaja.fels@mail.xyz ; ja
514 ; Herr ; Dr. ; Tobias ; Hilmer ; 4.12.1941 ; Soetenkamp 196 ; 37308 ; Glasehausen ; 03606 / 31793364 ; 0173 / 5329580 ; 03606 / 4211560 ; t.hilmer@mail.xyz ; ja
515 ; Frau ; Dr. ; Emely ; Miller ; 6.4.1931 ; Dachsleite 94 ; 35469 ; Allendorf ; 06407 / 10917971 ; 0179 / 2552049 ; 06407 / 99546075 ; emely.miller@mail.xyz ; ja
516 ; Frau ; Dr. ; Dana ; Schmit ; 21.6.1938 ; Bernhard-Poether-Str. 3 ; 65205 ; Wiesbaden ; 0611 / 11092907 ; 0178 / 6706254 ; 0611 / 86019664 ; dana.schmit@mail.xyz ; ja
517 ; Herr ; Dr. ; Phil ; Kämmerer ; 25.12.1993 ; Piusstr. 32 ; 54673 ; Zweifelscheid ; 06564 / 24568253 ; 0176 / 7301643 ; 06564 / 47418395 ; phil.kaemmerer@mail.xyz ; ja
518 ; Herr ; Dr. ; Bennet ; Bachmann ; 20.2.1944 ; Dammstr. 87 ; 03222 ; Klein Radden ; 03542 / 92432824 ; 0159 / 8191732 ; 03542 / 3345553 ; b.bachmann@mail.xyz ; ja
519 ; Frau ; Dr. ; Jill ; Adler ; 5.2.1981 ; Elsa-Brändström-Weg 141 ; 06842 ; Mildensee ; 0340 / 7560305 ; 0160 / 4839551 ; 0340 / 82081451 ; j.adler@mail.xyz ; ja
520 ; Herr ; Dr. ; Kristian ; Moody ; 28.9.1945 ; Jägerstr. A 198 ; 87629 ; Füssen ; 08362 / 38111870 ; 0160 / 4618252 ; 08362 / 19551174 ; k.moody@mail.xyz ; ja
521 ; Herr ; Dr. ; Mario ; Kreuz ; 21.12.1945 ; Schmittingheide 183 ; 17390 ; Ziethen ; 03971 / 87310062 ; 0161 / 5924648 ; 03971 / 766641 ; m.kreuz@mail.xyz ; ja
522 ; Herr ; Dr. ; Bennet ; Kohler ; 7.7.1956 ; Möserweg 125 ; 01217 ; Dresden ; 0351 / 78582816 ; 0158 / 7908450 ; 0351 / 89160264 ; bennet.kohler@mail.xyz ; ja
523 ; Herr ; Dr. ; Dario ; Hof ; 27.2.1966 ; Guntherstr. 160 ; 54655 ; Orsfeld ; 06563 / 12025536 ; 0167 / 4502408 ; 06563 / 25139457 ; d.hof@mail.xyz ; ja
524 ; Herr ; Dr. ; Lucas ; Kasten ; 22.10.1984 ; Hahnenstr. 102 ; 32791 ; Lage ; 05232 / 73201926 ; 0176 / 6303570 ; 05232 / 95048269 ; l.kasten@mail.xyz ; ja
525 ; Frau ; Prof. ; Erica ; Kolb ; 22.2.1929 ; Telgenweg 188 ; 97633 ; Saal an der Saale ; 09762 / 5348716 ; 0156 / 2342336 ; 09762 / 66384902 ; e.kolb@mail.xyz ; ja
526 ; Frau ; Prof. ; Liv ; Love ; 9.1.1994 ; Südstr. 1 ; 63225 ; Langen ; 06103 / 6442010 ; 0177 / 9052490 ; 06103 / 45826784 ; liv.love@mail.xyz ; ja
527 ; Frau ; Dr. ; Lilian ; Gassner ; 6.12.1983 ; Werkstattstr. 119 ; 24220 ; Schönhorst ; 04347 / 23416619 ; 0178 / 8187207 ; 04347 / 70705629 ; l.gassner@mail.xyz ; ja
528 ; Herr ; Dr. ; Otto ; Vargas ; 10.3.1980 ; Schwalbenweg 50 ; 56829 ; Pommern ; 02672 / 92013150 ; 0172 / 4881393 ; 02672 / 57629908 ; o.vargas@mail.xyz ; ja
529 ; Herr ; Dr. ; Michel ; Zech ; 6.5.1981 ; Frauenstr. 56 ; 39638 ; Jeseritz ; 03907 / 37508178 ; 0164 / 4138763 ; 03907 / 44329581 ; michel.zech@mail.xyz ; ja
530 ; Herr ; Dr. ; Mario ; Sieg ; 24.8.1924 ; Mariendorfer Str. 121 ; 37632 ; Eimen ; 05565 / 95871142 ; 0154 / 2290784 ; 05565 / 8099414 ; m.sieg@mail.xyz ; ja
531 ; Herr ; Dr. ; Rudolph ; Robinson ; 20.7.1970 ; Vorgebirgstr. 70 ; 93466 ; Chamerau ; 09944 / 23377876 ; 0165 / 2908219 ; 09944 / 32223438 ; r.robinson@mail.xyz ; ja
532 ; Frau ; Dr. ; Maren ; Neitzel ; 12.3.1928 ; Gildenstr. 188 ; 66763 ; Dillingen ; 06831 / 25021180 ; 0170 / 1703047 ; 06831 / 49526625 ; maren.neitzel@mail.xyz ; ja
533 ; Herr ; Dr. ; Fynn ; Sommer ; 24.6.1925 ; Alte Apotheke 108 ; 04317 ; Leipzig ; 0341 / 47435009 ; 0170 / 2009287 ; 0341 / 18531455 ; f.sommer@mail.xyz ; ja
534 ; Frau ; Dr. ; Celine ; Siegl ; 1.5.1942 ; Fresnostr. 60 ; 76461 ; Muggensturm ; 07222 / 38858956 ; 0160 / 9569889 ; 07222 / 63149738 ; celine.siegl@mail.xyz ; ja
535 ; Herr ; Prof. ; Thorsten ; Maas ; 6.11.1931 ; Sanddornweg 59 ; 57635 ; Mehren ; 02681 / 22024493 ; 0157 / 5531501 ; 02681 / 97027189 ; t.maas@mail.xyz ; ja
536 ; Frau ; Dr. ; Elisa ; Acker ; 18.12.1974 ; Mierendorffstr. 102 ; 08294 ; Lößnitz ; 03771 / 43106987 ; 0165 / 8974576 ; 03771 / 11795868 ; e.acker@mail.xyz ; ja
537 ; Herr ; Dr. ; Matis ; Guerrero ; 13.2.1963 ; Gropiusstr. 135 ; 02943 ; Weißwasser ; 03576 / 96575232 ; 0179 / 2850619 ; 03576 / 88513858 ; matis.guerrero@mail.xyz ; ja
538 ; Herr ; Dr. ; Tom ; Neal ; 13.11.1983 ; Emdener Str. 17 ; 56626 ; Andernach ; 02632 / 86107371 ; 0178 / 2087306 ; 02632 / 90011201 ; t.neal@mail.xyz ; ja
539 ; Herr ; Prof. ; Karsten ; Rank ; 23.4.1991 ; Am Grauen Stein 125 ; 34277 ; Fuldabrück ; 0561 / 34765615 ; 0178 / 9541812 ; 0561 / 5612487 ; k.rank@mail.xyz ; ja
540 ; Frau ; Dr. ; Xenia ; Phillips ; 28.3.1970 ; Mariendorfer Str. 41 ; 57635 ; Rettersen ; 02681 / 99559626 ; 0168 / 2386385 ; 02681 / 61005320 ; x.phillips@mail.xyz ; ja
541 ; Frau ; Prof. ; Hildegard ; Berthold ; 12.10.1958 ; Immelmannstr. 121 ; 08141 ; Reinsdorf ; 0375 / 3292379 ; 0161 / 1538946 ; 0375 / 17721285 ; h.berthold@mail.xyz ; ja
542 ; Herr ; Dr. ; Maurice ; Wessel ; 22.1.1972 ; Piusallee 25 ; 45329 ; Essen ; 0201 / 74879428 ; 0179 / 4767917 ; 0201 / 41486504 ; m.wessel@mail.xyz ; ja
543 ; Frau ; Dr. ; Jonna ; Sturm ; 4.7.1952 ; Buldernweg 135 ; 68723 ; Oftersheim ; 06202 / 68229756 ; 0168 / 8936211 ; 06202 / 36187680 ; j.sturm@mail.xyz ; ja
544 ; Herr ; Dr. ; Mattis ; Lapp ; 21.8.1966 ; Dreilinden 135 ; 54552 ; Dreis-Brück ; 06595 / 50236672 ; 0162 / 7686347 ; 06595 / 3549408 ; m.lapp@mail.xyz ; ja
545 ; Herr ; Prof. ; Timon ; Engler ; 3.3.1977 ; Wolbecker Str. 144 ; 84335 ; Mitterskirchen ; 08725 / 56838885 ; 0164 / 8481831 ; 08725 / 84821816 ; t.engler@mail.xyz ; ja
546 ; Herr ; Prof. ; Luca ; Uhlmann ; 3.9.1964 ; Herdingstr. 150 ; 55452 ; Guldental ; 06704 / 93313375 ; 0162 / 4371888 ; 06704 / 90329762 ; l.uhlmann@mail.xyz ; ja
547 ; Herr ; Dr. ; Denis ; Neef ; 11.5.1950 ; Janningsweg 10 ; 99718 ; Niederbösa ; 03636 / 61879157 ; 0164 / 6109883 ; 03636 / 64531230 ; d.neef@mail.xyz ; ja
548 ; Frau ; Prof. ; Gina ; Uhlmann ; 15.5.1995 ; Dachsleite 98 ; 88709 ; Meersburg ; 07532 / 82812087 ; 0153 / 7939493 ; 07532 / 85997698 ; gina.uhlmann@mail.xyz ; ja
549 ; Frau ; Dr. ; Svenja ; Lackner ; 13.1.1938 ; Bielefelder Str. 173 ; 65558 ; Oberneisen ; 06430 / 90830199 ; 0177 / 8296562 ; 06430 / 62049091 ; s.lackner@mail.xyz ; ja
550 ; Frau ; Prof. ; Maya ; Fey ; 20.9.1937 ; Hansaring 9 ; 31623 ; Drakenburg ; 05024 / 67401072 ; 0161 / 7552997 ; 05024 / 68279566 ; maya.fey@mail.xyz ; ja
551 ; Frau ; Prof. ; Christel ; Martini ; 25.3.1944 ; Pankokstr. 195 ; 54492 ; Lösnich ; 06531 / 27248705 ; 0150 / 7931026 ; 06531 / 27495098 ; c.martini@mail.xyz ; ja
552 ; Frau ; Prof. ; Maria ; Yilmaz ; 25.5.1985 ; Angelmodder Weg 33 ; 37296 ; Ringgau ; 05659 / 56970338 ; 0165 / 7267073 ; 05659 / 66552657 ; m.yilmaz@mail.xyz ; ja
553 ; Herr ; Prof. ; Wilhelm ; Kowalski ; 4.1.1990 ; Langestr. 188 ; 21493 ; Talkau ; 04156 / 43190987 ; 0172 / 9186116 ; 04156 / 94545441 ; w.kowalski@mail.xyz ; ja
554 ; Herr ; Dr. ; Levin ; Kropf ; 2.6.1943 ; Nienkamp 177 ; 56379 ; Charlottenberg ; 06432 / 88990338 ; 0153 / 6090784 ; 06432 / 59012525 ; l.kropf@mail.xyz ; ja
555 ; Frau ; Dr. ; Antje ; Sturm ; 5.5.1968 ; Ostmarkstr. 94 ; 57520 ; Emmerzhausen ; 02743 / 93377700 ; 0169 / 8240387 ; 02743 / 33619874 ; antje.sturm@mail.xyz ; ja
556 ; Frau ; Dr. ; Joy ; Schmidt ; 14.5.1973 ; Geiststr. 46 ; 53562 ; Sankt Katharinen ; 02644 / 47775310 ; 0159 / 7388113 ; 02644 / 10107736 ; j.schmidt@mail.xyz ; ja
557 ; Herr ; Dr. ; Erwin ; Herzog ; 6.11.1998 ; Weseler Str. 52 ; 94250 ; Achslach ; 09929 / 59571259 ; 0170 / 5830747 ; 09929 / 9162388 ; erwin.herzog@mail.xyz ; ja
558 ; Frau ; Dr. ; Carolin ; Kübler ; 9.6.1981 ; Am Hörsterfriedhof 166 ; 94439 ; Roßbach ; 08547 / 39840078 ; 0161 / 6850950 ; 08547 / 19762224 ; carolin.kuebler@mail.xyz ; ja
559 ; Herr ; Dr. ; Cedric ; Spur ; 3.7.1921 ; Havichhorster Mühle 53 ; 79541 ; Lörrach ; 07621 / 69717857 ; 0159 / 8715940 ; 07621 / 39011414 ; c.spur@mail.xyz ; ja
560 ; Frau ; Prof. ; Samira ; McCarthy ; 12.8.1965 ; Skagerrakstr. 81 ; 67722 ; Winnweiler ; 06302 / 82118818 ; 0163 / 7617761 ; 06302 / 83151170 ; s.mccarthy@mail.xyz ; ja
561 ; Frau ; Dr. ; Céline ; Vasquez ; 25.7.1959 ; Catharina-Müller-Str. 141 ; 63874 ; Dammbach ; 06092 / 59679589 ; 0152 / 3873258 ; 06092 / 934406 ; celine.vasquez@mail.xyz ; ja
562 ; Herr ; Prof. ; Wolfgang ; Laufer ; 23.7.1970 ; Nienkamp 119 ; 24632 ; Lentföhrden ; 04191 / 23627353 ; 0155 / 1100257 ; 04191 / 21180910 ; wolfgang.laufer@mail.xyz ; ja
563 ; Herr ; Prof. ; Emil ; Mann ; 15.1.1934 ; Zülpicher Str. 106 ; 55758 ; Hettenrodt ; 06785 / 85399502 ; 0172 / 5668244 ; 06785 / 39754519 ; emil.mann@mail.xyz ; ja
564 ; Frau ; Dr. ; Elfriede ; Musiol ; 20.6.1963 ; Herdingstr. 94 ; 85232 ; Bergkirchen ; 08131 / 53531324 ; 0166 / 4798918 ; 08131 / 33340430 ; elfriede.musiol@mail.xyz ; ja
565 ; Herr ; Dr. ; Fabio ; Vasquez ; 26.1.1970 ; Telgenweg 72 ; 67752 ; Oberweiler-Tiefenbach ; 06304 / 18499137 ; 0154 / 6797760 ; 06304 / 98156312 ; fabio.vasquez@mail.xyz ; ja
566 ; Herr ; Prof. ; Ernst ; Spies ; 22.4.1957 ; Neusser Str. 107 ; 29690 ; Essel ; 05071 / 19383584 ; 0170 / 5718724 ; 05071 / 72000512 ; e.spies@mail.xyz ; ja
567 ; Herr ; Prof. ; Gerd ; Hessel ; 2.9.1934 ; Mariendorfer Str. 2 ; 53539 ; Brücktal ; 02692 / 75274048 ; 0159 / 1404557 ; 02692 / 98346533 ; gerd.hessel@mail.xyz ; ja
568 ; Herr ; Dr. ; Klemens ; Lücke ; 16.1.1940 ; Schwalbenweg 55 ; 82404 ; Sindelsdorf ; 08847 / 36840931 ; 0178 / 1168973 ; 08847 / 91320123 ; klemens.luecke@mail.xyz ; ja
569 ; Herr ; Dr. ; Wolfgang ; Arndt ; 1.10.1942 ; Lassallestr. 111a ; 53809 ; Ruppichteroth ; 02295 / 81003439 ; 0175 / 9962833 ; 02295 / 6642401 ; w.arndt@mail.xyz ; ja
570 ; Frau ; Dr. ; Mareike ; Ehrmann ; 26.11.1988 ; Hogenbergstr. 37a ; 04275 ; Leipzig ; 0341 / 41444841 ; 0151 / 7852016 ; 0341 / 6108013 ; m.ehrmann@mail.xyz ; ja
571 ; Herr ; Dr. ; Roman ; Böhme ; 28.10.1971 ; Landoisstr. 188 ; 64625 ; Bensheim ; 06251 / 55967898 ; 0151 / 4709186 ; 06251 / 54881806 ; r.boehme@mail.xyz ; ja
572 ; Frau ; Dr. ; Isabella ; Bernd ; 5.1.1960 ; Dahlienweg 158 ; 76879 ; Essingen ; 06348 / 81376317 ; 0161 / 6044227 ; 06348 / 56693926 ; i.bernd@mail.xyz ; ja
573 ; Herr ; Dr. ; Joschua ; Luna ; 10.9.1971 ; Kurze Str. 154 ; 42499 ; Hückeswagen ; 02192 / 16688759 ; 0154 / 4350329 ; 02192 / 85918731 ; j.luna@mail.xyz ; ja
574 ; Herr ; Dr. ; Karl ; David ; 2.12.1958 ; Innsbruckweg 41 ; 88427 ; Bad Schussenried ; 07583 / 73242309 ; 0150 / 4954878 ; 07583 / 48111078 ; karl.david@mail.xyz ; ja
575 ; Frau ; Dr. ; Maren ; Eberhard ; 11.1.1971 ; Innsbruckweg 105 ; 21272 ; Egestorf ; 04175 / 28313405 ; 0176 / 1820975 ; 04175 / 16754166 ; m.eberhard@mail.xyz ; ja
576 ; Herr ; Dr. ; Can ; Wilkerson ; 15.12.1929 ; Unter Kahlenhausen 184 ; 45659 ; Recklinghausen ; 02361 / 7147226 ; 0151 / 4016070 ; 02361 / 52524893 ; can.wilkerson@mail.xyz ; ja
577 ; Frau ; Dr. ; Janin ; Hack ; 15.6.1951 ; Altenhofer Weg 167 ; 55599 ; Gau-Bickelheim ; 06703 / 47127436 ; 0154 / 5910494 ; 06703 / 60150165 ; janin.hack@mail.xyz ; ja
578 ; Frau ; Prof. ; Mina ; Klinger ; 16.5.1972 ; Im Haubenfeld 183 ; 80637 ; München ; 089 / 28695636 ; 0173 / 1260021 ; 089 / 47605873 ; mina.klinger@mail.xyz ; ja
579 ; Herr ; Dr. ; Marcel ; Morton ; 17.1.1951 ; Nauheimer Str. 55 ; 24649 ; Wiemersdorf ; 04192 / 22528955 ; 0162 / 6034001 ; 04192 / 93553559 ; marcel.morton@mail.xyz ; ja
580 ; Herr ; Dr. ; Jeremy ; Doppelpunkt ; 25.5.1924 ; Gescherweg 147 ; 67678 ; Mehlingen ; 06303 / 66551990 ; 0158 / 2258229 ; 06303 / 7167490 ; j.doppelpunkt@mail.xyz ; ja
581 ; Frau ; Dr. ; Emilie ; Gross ; 21.7.1990 ; Eulenbergstr. 123 ; 66117 ; Saarbrücken ; 0681 / 98285698 ; 0164 / 1120442 ; 0681 / 48990136 ; emilie.gross@mail.xyz ; ja
582 ; Frau ; Prof. ; Anne ; Ramm ; 23.7.1934 ; Marktstr. 134 ; 69493 ; Hirschberg an der Bergstraße ; 06201 / 13287041 ; 0153 / 9620072 ; 06201 / 74139141 ; anne.ramm@mail.xyz ; ja
583 ; Frau ; Dr. ; Louise ; Mosch ; 5.8.1930 ; Zur Wiese 177 ; 56754 ; Dünfus ; 02672 / 52082815 ; 0167 / 9670529 ; 02672 / 36420277 ; l.mosch@mail.xyz ; ja
584 ; Herr ; Dr. ; Danny ; Hines ; 27.10.1990 ; Nienkamp 184 ; 72369 ; Zimmern unter der Burg ; 07427 / 24132236 ; 0169 / 3547363 ; 07427 / 34785607 ; d.hines@mail.xyz ; ja
585 ; Herr ; Prof. ; Erwin ; Warmuth ; 14.5.1954 ; Gescherweg 58 ; 74676 ; Niedernhall ; 07940 / 53219206 ; 0159 / 5652590 ; 07940 / 70218098 ; e.warmuth@mail.xyz ; ja
586 ; Herr ; Dr. ; Nicholas ; Goldmann ; 13.9.1985 ; Arnheimweg 131a ; 71065 ; Sindelfingen ; 07031 / 29705332 ; 0153 / 7394870 ; 07031 / 41977893 ; n.goldmann@mail.xyz ; ja
587 ; Frau ; Dr. ; Nathalie ; Pauly ; 5.6.1983 ; Frauenstr. 178 ; 44791 ; Bochum ; 0234 / 27320740 ; 0179 / 7434032 ; 0234 / 96130698 ; n.pauly@mail.xyz ; ja
588 ; Herr ; Dr. ; Constantin ; Welch ; 27.5.1996 ; Dachsleite 75 ; 54492 ; Zeltingen-Rachtig ; 06532 / 96124440 ; 0155 / 4508617 ; 06532 / 17950848 ; c.welch@mail.xyz ; ja
589 ; Herr ; Prof. ; Karlo ; Brodersen ; 4.10.1959 ; Breslauer Str. 82 ; 87767 ; Niederrieden ; 08335 / 14231083 ; 0161 / 4109526 ; 08335 / 46109077 ; karlo.brodersen@mail.xyz ; ja
