Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
473 ; Frau ; Prof. ; Paulina ; Eberl ; 26.6.1997 ; Dachsleite 3 ; 31718 ; Pollhagen ; 05721 / 65181056 ; 0163 / 6873841 ; 05721 / 60284361 ; paulina.eberl@mail.xyz ; ja
474 ; Herr ; Dr. ; Marco ; Nitschke ; 26.8.1951 ; Overbergstr. 157 ; 63776 ; Mömbris ; 06029 / 37744418 ; 0165 / 9255605 ; 06029 / 91278364 ; marco.nitschke@mail.xyz ; ja
475 ; Herr ; Dr. ; Rudolph ; Willems ; 22.6.1959 ; Möserweg 39 ; 74847 ; Obrigheim ; 06261 / 29903812 ; 0152 / 3923196 ; 06261 / 54958125 ; rudolph.willems@mail.xyz ; ja
476 ; Frau ; Dr. ; Cathrin ; Lay ; 15.11.1938 ; Beuelsweg 40 ; 89449 ; Zusamaltheim ; 08272 / 97617291 ; 0162 / 4988625 ; 08272 / 49039297 ; c.lay@mail.xyz ; ja
477 ; Herr ; Dr. ; Marcel ; Tate ; 10.10.1964 ; Dauvemühle 32 ; 92521 ; Schwarzenfeld ; 09435 / 81419860 ; 0166 / 3529461 ; 09435 / 2650214 ; marcel.tate@mail.xyz ; ja
478 ; Herr ; Dr. ; Gerhardt ; Seidl ; 15.10.1937 ; Morthorststr. 147a ; 56593 ; Güllesheim ; 02685 / 51402249 ; 0153 / 6012206 ; 02685 / 36053564 ; gerhardt.seidl@mail.xyz ; ja
479 ; Herr ; Dr. ; Constantin ; Kehrer ; 19.3.1927 ; Schiffahrter Damm 174a ; 97493 ; Bergrheinfeld ; 09721 / 71652123 ; 0150 / 7263012 ; 09721 / 69782513 ; constantin.kehrer@mail.xyz ; ja
480 ; Frau ; Dr. ; Ute ; Rupprecht ; 18.4.1943 ; Josef-Suwelack-Weg 59 ; 25712 ; Brickeln ; 04825 / 28761567 ; 0161 / 5073754 ; 04825 / 34291960 ; u.rupprecht@mail.xyz ; ja
481 ; Herr ; Dr. ; Jesse ; Craig ; 9.6.1941 ; Parkallee 13 ; 73249 ; Wernau ; 07153 / 54976961 ; 0175 / 4052243 ; 07153 / 34265711 ; jesse.craig@mail.xyz ; ja
482 ; Frau ; Dr. ; Katharina ; Sachse ; 7.12.1965 ; Rohrkampstr. 106 ; 31085 ; Everode ; 05184 / 63339116 ; 0163 / 6345356 ; 05184 / 21216682 ; katharina.sachse@mail.xyz ; ja
483 ; Frau ; Prof. ; Leoni ; Fischer ; 20.5.1973 ; Stettiner Str. 24 ; 42285 ; Wuppertal ; 0202 / 8178396 ; 0175 / 5131517 ; 0202 / 40974095 ; l.fischer@mail.xyz ; ja
484 ; Frau ; Dr. ; Saskia ; Pusch ; 27.10.1974 ; Herdingstr. 82a ; 77723 ; Gengenbach ; 07803 / 93310230 ; 0177 / 5147914 ; 07803 / 17611545 ; s.pusch@mail.xyz ; ja
485 ; Frau ; Dr. ; Mathilda ; Seewald ; 14.2.1956 ; Lammerbach 100 ; 18258 ; Vorbeck ; 03844 / 77192063 ; 0151 / 5898263 ; 03844 / 21768668 ; m.seewald@mail.xyz ; ja
486 ; Herr ; Prof. ; Marten ; Schweitzer ; 26.9.1950 ; Widdeshover Weg 199 ; 54666 ; Irrel ; 06525 / 72144812 ; 0164 / 1528757 ; 06525 / 1868100 ; marten.schweitzer@mail.xyz ; ja
487 ; Frau ; Prof. ; Sigrid ; Lehmkuhl ; 1.11.1926 ; Kleiner Griechenmarkt 28 ; 56206 ; Kammerforst ; 02624 / 52592789 ; 0167 / 9534350 ; 02624 / 95639215 ; s.lehmkuhl@mail.xyz ; ja
488 ; Frau ; Dr. ; Lilly ; Löhr ; 17.5.1979 ; Kerßenbrockstr. 100 ; 54675 ; Körperich ; 06566 / 27486483 ; 0157 / 6184864 ; 06566 / 26617862 ; lilly.loehr@mail.xyz ; ja
489 ; Herr ; Dr. ; Dario ; Fleck ; 8.5.1947 ; Bohlweg 82 ; 56357 ; Dornholzhausen ; 02604 / 36939809 ; 0171 / 8047619 ; 02604 / 29850544 ; dario.fleck@mail.xyz ; ja
490 ; Herr ; Dr. ; Peter ; Siekmann ; 11.10.1927 ; Ölbergstr. 144 ; 63405 ; Hanau ; 06181 / 74544006 ; 0151 / 6607617 ; 06181 / 46856437 ; p.siekmann@mail.xyz ; ja
491 ; Frau ; Dr. ; Erica ; Barton ; 28.12.1940 ; Stettiner Str. 139 ; 75389 ; Neuweiler ; 07055 / 11377747 ; 0166 / 3554505 ; 07055 / 54835361 ; e.barton@mail.xyz ; ja
492 ; Herr ; Dr. ; Alexander ; Eckardt ; 13.6.1956 ; Am Krausen Baum 151 ; 67475 ; Weidenthal ; 06329 / 75429354 ; 0150 / 8098943 ; 06329 / 90727727 ; a.eckardt@mail.xyz ; ja
493 ; Herr ; Dr. ; Falk ; Copeland ; 5.7.1947 ; Dachsleite 54 ; 12157 ; Berlin ; 030 / 34481725 ; 0167 / 4157247 ; 030 / 64675228 ; falk.copeland@mail.xyz ; ja
494 ; Herr ; Prof. ; Martin ; Ramirez ; 10.4.1932 ; Kurze Str. 180 ; 24118 ; Kiel ; 0431 / 98765536 ; 0171 / 6665327 ; 0431 / 30648192 ; m.ramirez@mail.xyz ; ja
495 ; Frau ; Dr. ; Inge ; Kaspar ; 4.5.1929 ; Sentmaringer Weg 145a ; 55608 ; Becherbach ; 06757 / 64233229 ; 0169 / 9625371 ; 06757 / 18922140 ; i.kaspar@mail.xyz ; ja
496 ; Frau ; Dr. ; Teresa ; Penner ; 7.9.1940 ; Hofstr. 178 ; 66507 ; Reifenberg ; 06375 / 59748892 ; 0154 / 5961526 ; 06375 / 53832862 ; t.penner@mail.xyz ; ja
497 ; Frau ; Dr. ; Julie ; Noll ; 9.10.1944 ; Hacklenburg 189 ; 19075 ; Holthusen ; 03865 / 34753948 ; 0161 / 2023838 ; 03865 / 45213336 ; julie.noll@mail.xyz ; ja
498 ; Frau ; Dr. ; Sabine ; Hale ; 8.2.1973 ; Gustav-Tweer-Weg 149 ; 21726 ; Oldendorf ; 04144 / 16866833 ; 0176 / 4597615 ; 04144 / 47322790 ; sabine.hale@mail.xyz ; ja
499 ; Herr ; Dr. ; Marius ; Katz ; 1.3.1959 ; Parkallee 11 ; 87789 ; Woringen ; 08331 / 72490911 ; 0172 / 1994183 ; 08331 / 75392001 ; m.katz@mail.xyz ; ja
500 ; Herr ; Dr. ; Jörn ; Eichler ; 13.2.1946 ; Zur Wiese 143 ; 86514 ; Ustersbach ; 08236 / 85835047 ; 0159 / 2516816 ; 08236 / 70167571 ; j.eichler@mail.xyz ; ja
501 ; Herr ; Dr. ; Niclas ; Alvarez ; 4.8.1976 ; Dorotheenstr. 164 ; 89349 ; Burtenbach ; 08285 / 67557521 ; 0173 / 2349265 ; 08285 / 27436352 ; n.alvarez@mail.xyz ; ja
502 ; Frau ; Dr. ; Lucy ; Caldwell ; 20.7.1989 ; Am Oedingteich 88 ; 21702 ; Ahlerstedt ; 04166 / 48040639 ; 0158 / 3878644 ; 04166 / 69999561 ; l.caldwell@mail.xyz ; ja
503 ; Frau ; Prof. ; Lynn ; Santos ; 26.11.1934 ; Willingrott 45 ; 82239 ; Alling ; 08141 / 30883017 ; 0169 / 7329645 ; 08141 / 88509350 ; lynn.santos@mail.xyz ; ja
504 ; Herr ; Dr. ; Melvin ; Heinrichs ; 10.12.1944 ; Bohlweg 101 ; 56357 ; Ehr ; 06772 / 23846944 ; 0156 / 1931361 ; 06772 / 68134850 ; melvin.heinrichs@mail.xyz ; ja
505 ; Frau ; Dr. ; Olivia ; Bowers ; 15.6.1960 ; An den Weiden 146 ; 56288 ; Hollnich ; 06762 / 88639507 ; 0154 / 3291113 ; 06762 / 66684259 ; olivia.bowers@mail.xyz ; ja
506 ; Herr ; Dr. ; Sven ; Putz ; 25.9.1988 ; Immelmannstr. 192 ; 21514 ; Bröthen ; 04155 / 35258921 ; 0151 / 1779777 ; 04155 / 67175090 ; sven.putz@mail.xyz ; ja
507 ; Frau ; Dr. ; Kimberly ; Krauss ; 10.11.1999 ; Jägerstr. A 192 ; 23966 ; Wismar ; 03841 / 54787592 ; 0154 / 7040209 ; 03841 / 44193747 ; k.krauss@mail.xyz ; ja
508 ; Frau ; Dr. ; Ulrike ; Laue ; 16.8.1926 ; Sophienstr. 140 ; 55595 ; Hüffelsheim ; 0671 / 94621166 ; 0168 / 5941550 ; 0671 / 50149539 ; ulrike.laue@mail.xyz ; ja
509 ; Herr ; Dr. ; Bjarne ; Newton ; 6.9.1953 ; Nauheimer Str. 16 ; 42657 ; Solingen ; 0212 / 89063750 ; 0161 / 5442381 ; 0212 / 34196285 ; bjarne.newton@mail.xyz ; ja
510 ; Frau ; Dr. ; Annika ; Schilling ; 8.10.1927 ; Rottkamp 22 ; 30938 ; Burgwedel ; 05139 / 29945558 ; 0151 / 6483279 ; 05139 / 65447971 ; annika.schilling@mail.xyz ; ja
511 ; Herr ; Dr. ; Olaf ; Ernst ; 27.1.1994 ; Straßburger Weg 192 ; 55624 ; Gösenroth ; 06544 / 69284916 ; 0175 / 7487449 ; 06544 / 79164656 ; olaf.ernst@mail.xyz ; ja
512 ; Frau ; Dr. ; Marieke ; Huff ; 28.10.1934 ; Südstr. 148 ; 52399 ; Merzenich ; 02421 / 33082568 ; 0161 / 9801886 ; 02421 / 52412657 ; marieke.huff@mail.xyz ; ja
513 ; Frau ; Dr. ; Emma ; Seibel ; 21.9.1961 ; Mondstr. 21 ; 23883 ; Lehmrade ; 04547 / 46282002 ; 0172 / 6748523 ; 04547 / 7510102 ; emma.seibel@mail.xyz ; ja
514 ; Herr ; Dr. ; Rafael ; Silva ; 4.11.1949 ; Dodostr. 155 ; 65779 ; Kelkheim ; 06195 / 35980408 ; 0155 / 6479911 ; 06195 / 83077992 ; r.silva@mail.xyz ; ja
515 ; Herr ; Dr. ; Matteo ; Kröber ; 26.3.1946 ; Kurneystr. 193 ; 97833 ; Frammersbach ; 09355 / 84205069 ; 0170 / 1874008 ; 09355 / 1062739 ; matteo.kroeber@mail.xyz ; ja
516 ; Herr ; Dr. ; Olaf ; Jost ; 17.11.1993 ; Overbergstr. 4 ; 24649 ; Wiemersdorf ; 04192 / 30131256 ; 0168 / 6224655 ; 04192 / 21506877 ; o.jost@mail.xyz ; ja
517 ; Frau ; Dr. ; Sabrina ; Kieme ; 25.12.1967 ; Piusallee 112 ; 63911 ; Klingenberg am Main ; 09372 / 20105578 ; 0171 / 9565346 ; 09372 / 36843345 ; s.kieme@mail.xyz ; ja
518 ; Herr ; Dr. ; Thorben ; Fechner ; 28.3.1954 ; Paul-Engelhard-Weg 195a ; 80807 ; München ; 089 / 35165909 ; 0156 / 3320730 ; 089 / 80673845 ; thorben.fechner@mail.xyz ; ja
519 ; Frau ; Dr. ; Petra ; Klug ; 9.7.1941 ; Christinastr. 68 ; 72582 ; Grabenstetten ; 07382 / 82237128 ; 0169 / 1979954 ; 07382 / 97151616 ; p.klug@mail.xyz ; ja
520 ; Frau ; Dr. ; Kim ; Krull ; 21.1.1976 ; Dauvemühle 97 ; 82237 ; Wörthsee ; 08153 / 39355011 ; 0163 / 9138460 ; 08153 / 23879180 ; k.krull@mail.xyz ; ja
521 ; Herr ; Prof. ; Timon ; Menzel ; 23.12.1936 ; Im Haubenfeld 175 ; 25724 ; Neufeld ; 04851 / 60443672 ; 0171 / 9001752 ; 04851 / 73917872 ; timon.menzel@mail.xyz ; ja
522 ; Frau ; Dr. ; Helga ; Daub ; 12.4.1977 ; Neißestr. 72 ; 25791 ; Linden ; 04836 / 74241682 ; 0179 / 1588879 ; 04836 / 68771071 ; helga.daub@mail.xyz ; ja
523 ; Frau ; Dr. ; Denise ; Santos ; 9.2.1935 ; Sentmaringer Weg 173a ; 02763 ; Mittelherwigsdorf ; 03583 / 1150165 ; 0155 / 2267913 ; 03583 / 51288074 ; d.santos@mail.xyz ; ja
524 ; Frau ; Dr. ; Astrid ; Kiessling ; 6.9.1988 ; Mersmannsstiege 31 ; 86476 ; Neuburg an der Kammel ; 08238 / 5236882 ; 0179 / 1473211 ; 08238 / 98084393 ; astrid.kiessling@mail.xyz ; ja
525 ; Herr ; Dr. ; Julius ; Gassner ; 23.8.1950 ; Kerßenbrockstr. 135 ; 56357 ; Lollschied ; 02604 / 16775568 ; 0169 / 5063622 ; 02604 / 20230893 ; j.gassner@mail.xyz ; ja
526 ; Frau ; Dr. ; Kira ; Mohr ; 20.9.1993 ; Rückertstr. 94 ; 24116 ; Kiel ; 0431 / 14227833 ; 0176 / 6551856 ; 0431 / 19543440 ; k.mohr@mail.xyz ; ja
527 ; Frau ; Dr. ; Erna ; Park ; 16.1.1953 ; Ringelnatzstr. 138 ; 91344 ; Waischenfeld ; 09202 / 30825999 ; 0173 / 9850833 ; 09202 / 20272211 ; erna.park@mail.xyz ; ja
528 ; Herr ; Prof. ; Marco ; Jordan ; 20.4.1978 ; Südstr. 184 ; 79254 ; Oberried ; 07602 / 92138176 ; 0161 / 3376654 ; 07602 / 97418264 ; m.jordan@mail.xyz ; ja
529 ; Herr ; Dr. ; Yannis ; Landmann ; 4.2.1942 ; Rektoratsweg 81 ; 21483 ; Lütau ; 04153 / 83098265 ; 0153 / 2602457 ; 04153 / 49830235 ; y.landmann@mail.xyz ; ja
530 ; Herr ; Prof. ; Klaas ; Demmer ; 28.10.1948 ; Osthuesheide 111 ; 75305 ; Neuenbürg ; 07082 / 60969535 ; 0176 / 9117068 ; 07082 / 51983924 ; klaas.demmer@mail.xyz ; ja
531 ; Frau ; Dr. ; Ruth ; Fritzsche ; 10.10.1961 ; Willingrott 143 ; 24392 ; Scheggerott ; 04641 / 12984091 ; 0156 / 5894799 ; 04641 / 17377474 ; ruth.fritzsche@mail.xyz ; ja
532 ; Herr ; Dr. ; Tristan ; Remondis ; 19.7.1968 ; Gartenstr. 170 ; 74239 ; Hardthausen am Kocher ; 07139 / 94926189 ; 0170 / 9685540 ; 07139 / 53062487 ; t.remondis@mail.xyz ; ja
533 ; Frau ; Dr. ; Elisa ; Hiller ; 3.9.1937 ; Neißestr. 135 ; 66851 ; Steinalben ; 06333 / 24757842 ; 0155 / 6643394 ; 06333 / 29948949 ; e.hiller@mail.xyz ; ja
534 ; Herr ; Dr. ; Laurin ; Sullivan ; 14.11.1938 ; Schmeddingstr. 123 ; 24568 ; Kattendorf ; 04191 / 33982112 ; 0151 / 8620288 ; 04191 / 98562946 ; l.sullivan@mail.xyz ; ja
535 ; Herr ; Dr. ; Maximilian ; Sack ; 20.6.1994 ; Drachterstr. 72 ; 06528 ; Holdenstedt ; 03464 / 9333840 ; 0152 / 4946341 ; 03464 / 73148431 ; m.sack@mail.xyz ; ja
536 ; Herr ; Dr. ; Curt ; Wolters ; 11.11.1941 ; Unter Kahlenhausen 190 ; 67593 ; Bermersheim ; 06244 / 25741863 ; 0175 / 1443210 ; 06244 / 83322999 ; c.wolters@mail.xyz ; ja
537 ; Herr ; Dr. ; Pascal ; Brandes ; 13.12.1942 ; Langeworth 130 ; 54518 ; Minheim ; 06507 / 42394841 ; 0151 / 3372317 ; 06507 / 82970813 ; pascal.brandes@mail.xyz ; ja
538 ; Herr ; Dr. ; Danny ; Gebhardt ; 23.11.1978 ; Innsbruckweg 156 ; 83561 ; Ramerberg ; 08039 / 96928303 ; 0173 / 8186382 ; 08039 / 90326764 ; d.gebhardt@mail.xyz ; ja
539 ; Frau ; Prof. ; Julia ; Seel ; 4.8.1955 ; Dortmunder Str. 125 ; 79798 ; Jestetten ; 07745 / 88513697 ; 0177 / 8226918 ; 07745 / 54951969 ; julia.seel@mail.xyz ; ja
540 ; Herr ; Prof. ; Erich ; Herget ; 21.7.1920 ; Berrischstr. 79 ; 96264 ; Altenkunstadt ; 09572 / 75725358 ; 0171 / 6981292 ; 09572 / 51080192 ; e.herget@mail.xyz ; ja
541 ; Herr ; Dr. ; Nicholas ; Halle ; 27.1.1996 ; Bohlweg 191 ; 73249 ; Wernau ; 07153 / 59787298 ; 0168 / 3274344 ; 07153 / 85595235 ; n.halle@mail.xyz ; ja
542 ; Herr ; Dr. ; Heiko ; Thelen ; 12.5.1938 ; Schützenstr. 45 ; 91805 ; Polsingen ; 09093 / 33902471 ; 0167 / 3412910 ; 09093 / 66227698 ; h.thelen@mail.xyz ; ja
543 ; Herr ; Dr. ; Riccardo ; Schreiber ; 26.9.1976 ; Starweg 19 ; 49779 ; Oberlangen ; 05933 / 89672558 ; 0151 / 9711301 ; 05933 / 14300094 ; riccardo.schreiber@mail.xyz ; ja
544 ; Frau ; Dr. ; Annabelle ; Abraham ; 10.9.1921 ; Ringelnatzstr. 142 ; 66501 ; Kleinbundenbach ; 06332 / 46068522 ; 0179 / 7693398 ; 06332 / 32415769 ; a.abraham@mail.xyz ; ja
545 ; Frau ; Dr. ; Ivonne ; Hintz ; 5.11.1936 ; Lassallestr. 196 ; 61191 ; Rosbach vor der Höhe ; 06003 / 54083119 ; 0157 / 5732349 ; 06003 / 13327494 ; ivonne.hintz@mail.xyz ; ja
546 ; Frau ; Dr. ; Joy ; Remondis ; 1.4.1965 ; Osthuesheide 37 ; 88400 ; Biberach an der Riß ; 07351 / 45965541 ; 0171 / 8002564 ; 07351 / 61679365 ; joy.remondis@mail.xyz ; ja
547 ; Frau ; Dr. ; Jasmin ; Karger ; 8.8.1927 ; Johanniterstr. 32 ; 67273 ; Dackenheim ; 06353 / 51519478 ; 0163 / 4790921 ; 06353 / 17174683 ; jasmin.karger@mail.xyz ; ja
548 ; Herr ; Dr. ; Adrian ; Baur ; 5.8.1966 ; Röttgensweg 54a ; 97531 ; Theres ; 09521 / 57781799 ; 0165 / 7569799 ; 09521 / 19092224 ; adrian.baur@mail.xyz ; ja
549 ; Herr ; Dr. ; Carl ; Both ; 3.8.1936 ; Willingrott 64 ; 22927 ; Großhansdorf ; 04102 / 92899021 ; 0157 / 5613997 ; 04102 / 3845440 ; carl.both@mail.xyz ; ja
550 ; Frau ; Dr. ; Victoria ; Byrd ; 3.3.1922 ; Schiffahrter Damm 59 ; 79848 ; Bonndorf ; 07703 / 13765338 ; 0178 / 4733502 ; 07703 / 10591378 ; v.byrd@mail.xyz ; ja
551 ; Frau ; Dr. ; Kirsten ; Dixon ; 4.12.1948 ; Kanalstr. 128 ; 19079 ; Goldenstädt ; 03861 / 7490796 ; 0154 / 4044481 ; 03861 / 81178166 ; k.dixon@mail.xyz ; ja
552 ; Frau ; Dr. ; Aileen ; Dietz ; 6.8.1964 ; Röttgensweg 54 ; 21385 ; Oldendorf ; 04132 / 27933070 ; 0156 / 4777548 ; 04132 / 93583253 ; a.dietz@mail.xyz ; ja
553 ; Frau ; Dr. ; Eileen ; Horstmann ; 25.2.1934 ; Bernhard-Poether-Str. 74 ; 67361 ; Freisbach ; 06344 / 6595141 ; 0170 / 7140575 ; 06344 / 60079982 ; e.horstmann@mail.xyz ; ja
554 ; Frau ; Dr. ; Stella ; Kuehl ; 13.2.1986 ; Mecklenbecker Str. 25 ; 24395 ; Niesgrau ; 04632 / 25700960 ; 0170 / 6044723 ; 04632 / 32080069 ; stella.kuehl@mail.xyz ; ja
555 ; Frau ; Prof. ; Victoria ; Hornung ; 2.10.1996 ; Norbertstr. 29 ; 02727 ; Neugersdorf ; 03586 / 13617068 ; 0177 / 3448770 ; 03586 / 7740185 ; v.hornung@mail.xyz ; ja
556 ; Herr ; Prof. ; Phil ; Gerling ; 5.11.1980 ; Südstr. 61 ; 95519 ; Vorbach ; 09205 / 1951885 ; 0178 / 1391214 ; 09205 / 97657729 ; p.gerling@mail.xyz ; ja
557 ; Frau ; Dr. ; Celina ; Thomas ; 18.6.1976 ; Paul-Engelhard-Weg 173 ; 36166 ; Haunetal ; 06673 / 67541640 ; 0158 / 1999715 ; 06673 / 4061719 ; c.thomas@mail.xyz ; ja
558 ; Herr ; Dr. ; Janik ; Gellert ; 26.10.1949 ; Widdeshover Weg 196 ; 44536 ; Lünen ; 02306 / 68617625 ; 0152 / 9850114 ; 02306 / 22974133 ; janik.gellert@mail.xyz ; ja
559 ; Frau ; Dr. ; Anastasia ; Warneke ; 18.1.1975 ; Telgenweg 16 ; 03238 ; Massen-Niederlausitz ; 03531 / 97906530 ; 0169 / 5050550 ; 03531 / 65389772 ; a.warneke@mail.xyz ; ja
560 ; Herr ; Dr. ; Christian ; Frenzel ; 12.7.1954 ; Mariendorfer Str. 64 ; 19089 ; Wessin ; 03863 / 24721140 ; 0176 / 8957824 ; 03863 / 60401627 ; christian.frenzel@mail.xyz ; ja
561 ; Frau ; Dr. ; Josephine ; Jenkins ; 28.6.1927 ; Dodostr. 4a ; 70435 ; Stuttgart ; 0711 / 26680897 ; 0155 / 7250928 ; 0711 / 44211077 ; josephine.jenkins@mail.xyz ; ja
562 ; Herr ; Dr. ; Willy ; Daniel ; 23.1.1970 ; Meckmannweg 86 ; 85375 ; Neufahrn ; 08165 / 56190908 ; 0174 / 3216007 ; 08165 / 53396183 ; willy.daniel@mail.xyz ; ja
563 ; Herr ; Dr. ; Werner ; Dehmel ; 24.5.1955 ; Kreuzstr. 62 ; 38477 ; Jembke ; 05366 / 14533820 ; 0157 / 2593392 ; 05366 / 26816792 ; w.dehmel@mail.xyz ; ja
564 ; Herr ; Dr. ; Niklas ; Brennecke ; 8.10.1970 ; Dorotheenstr. 1 ; 56316 ; Hanroth ; 02684 / 96860891 ; 0176 / 5474443 ; 02684 / 77746252 ; n.brennecke@mail.xyz ; ja
565 ; Herr ; Dr. ; Karlo ; Moll ; 11.3.1931 ; Am Getterbach 46 ; 29313 ; Hambühren ; 05084 / 72728837 ; 0174 / 4582506 ; 05084 / 3259065 ; karlo.moll@mail.xyz ; ja
566 ; Frau ; Prof. ; Kyra ; Rauscher ; 27.12.1999 ; Theodor-Heuss-Ring 120 ; 25767 ; Offenbüttel ; 04835 / 60338517 ; 0167 / 3161768 ; 04835 / 94683183 ; k.rauscher@mail.xyz ; ja
567 ; Herr ; Dr. ; Wilfried ; Eberle ; 10.7.1928 ; Stolbergstr. 67 ; 45277 ; Essen ; 0201 / 87100902 ; 0158 / 1149754 ; 0201 / 41525357 ; w.eberle@mail.xyz ; ja
568 ; Herr ; Dr. ; Antonio ; Welter ; 25.7.1922 ; Weseler Str. 176 ; 31582 ; Nienburg ; 05021 / 49435423 ; 0176 / 1308034 ; 05021 / 76071277 ; a.welter@mail.xyz ; ja
569 ; Frau ; Dr. ; Sophie ; Santiago ; 7.6.1992 ; Starweg 162 ; 13507 ; Tegel ; 030 / 73387992 ; 0179 / 5728027 ; 030 / 34697417 ; s.santiago@mail.xyz ; ja
570 ; Herr ; Dr. ; Konstantin ; Vater ; 5.3.1965 ; Breul 41 ; 27374 ; Visselhövede ; 04262 / 54702320 ; 0165 / 5834885 ; 04262 / 1644680 ; k.vater@mail.xyz ; ja
571 ; Frau ; Prof. ; Lina ; Offermann ; 28.12.1967 ; Jakobusstr. 7 ; 76135 ; Karlsruhe ; 0721 / 22700554 ; 0159 / 6128002 ; 0721 / 49968709 ; l.offermann@mail.xyz ; ja
572 ; Herr ; Dr. ; Janis ; Rühl ; 28.8.1992 ; Kurze Str. 83a ; 58452 ; Witten ; 02302 / 20897080 ; 0177 / 6518007 ; 02302 / 27780241 ; janis.ruehl@mail.xyz ; ja
573 ; Frau ; Dr. ; Amy ; Kaspar ; 23.7.1929 ; Gottesweg 32 ; 03205 ; Bolschwitz ; 03541 / 50969100 ; 0156 / 6114740 ; 03541 / 31276934 ; amy.kaspar@mail.xyz ; ja
574 ; Herr ; Prof. ; Paul ; Henze ; 12.3.1976 ; Hermann-Treff-Weg 191 ; 67071 ; Ludwigshafen am Rhein ; 0621 / 19811159 ; 0177 / 2411516 ; 0621 / 30529520 ; p.henze@mail.xyz ; ja
575 ; Herr ; Dr. ; Lasse ; Fleischmann ; 22.3.2000 ; Osthuesheide 52 ; 54531 ; Eckfeld ; 06572 / 93115047 ; 0153 / 3558166 ; 06572 / 31283709 ; lasse.fleischmann@mail.xyz ; ja
576 ; Herr ; Dr. ; Maximilian ; Mullins ; 2.6.1957 ; Südstr. 151 ; 99880 ; Hörselgau ; 03622 / 5403863 ; 0169 / 5188990 ; 03622 / 5018072 ; m.mullins@mail.xyz ; ja
577 ; Frau ; Prof. ; Bettina ; Renner ; 16.5.1957 ; Elsa-Brändström-Weg 188 ; 24647 ; Wasbek ; 04873 / 37491575 ; 0151 / 7320565 ; 04873 / 92770431 ; b.renner@mail.xyz ; ja
578 ; Herr ; Dr. ; Markus ; Howard ; 13.11.1949 ; Florentine-Eichler-Str. 77 ; 53844 ; Troisdorf ; 02241 / 28369285 ; 0159 / 1102767 ; 02241 / 69491481 ; m.howard@mail.xyz ; ja
579 ; Frau ; Dr. ; Samira ; Gross ; 8.2.1960 ; Friedrichstr. 173 ; 56235 ; Ransbach-Baumbach ; 02623 / 63001815 ; 0178 / 5935926 ; 02623 / 78149422 ; s.gross@mail.xyz ; ja
580 ; Herr ; Dr. ; Kian ; Spangenberg ; 19.9.1942 ; Dorotheenstr. 140 ; 76777 ; Neupotz ; 07272 / 70698114 ; 0152 / 1174301 ; 07272 / 18128744 ; kian.spangenberg@mail.xyz ; ja
581 ; Frau ; Dr. ; Sofie ; Spencer ; 20.6.1997 ; Vorgebirgstr. 145 ; 88317 ; Aichstetten ; 07565 / 43256539 ; 0166 / 5059615 ; 07565 / 22105673 ; sofie.spencer@mail.xyz ; ja
582 ; Herr ; Dr. ; Leonard ; Phillips ; 17.11.1937 ; Idenbrockplatz 81 ; 65779 ; Kelkheim ; 06195 / 254158 ; 0179 / 2078320 ; 06195 / 48648038 ; l.phillips@mail.xyz ; ja
583 ; Frau ; Prof. ; Layla ; Malik ; 18.4.1941 ; Am Römerhof 86 ; 86559 ; Adelzhausen ; 08258 / 50252315 ; 0160 / 7072896 ; 08258 / 86342157 ; l.malik@mail.xyz ; ja
584 ; Herr ; Dr. ; Pascal ; Wahl ; 9.12.1920 ; Dauvemühle 100 ; 45473 ; Mülheim an der Ruhr ; 0208 / 59551659 ; 0151 / 7284351 ; 0208 / 25904840 ; p.wahl@mail.xyz ; ja
585 ; Frau ; Dr. ; Elizabeth ; Rentsch ; 11.1.1966 ; Uhuweg 128 ; 27321 ; Morsum ; 04204 / 60394387 ; 0153 / 6778778 ; 04204 / 2013058 ; e.rentsch@mail.xyz ; ja
586 ; Herr ; Dr. ; Kristof ; Ebel ; 7.10.1951 ; Emdener Str. 143 ; 79689 ; Maulburg ; 07622 / 44633802 ; 0170 / 2147134 ; 07622 / 22219336 ; kristof.ebel@mail.xyz ; ja
587 ; Frau ; Dr. ; Kristine ; Deutsch ; 24.7.1958 ; Willingrott 130 ; 97633 ; Sulzfeld ; 09761 / 26109027 ; 0153 / 3856533 ; 09761 / 75707339 ; k.deutsch@mail.xyz ; ja
588 ; Herr ; Prof. ; Leo ; Riess ; 6.11.1926 ; Nauheimer Str. 192 ; 55593 ; Rüdesheim ; 0671 / 59141582 ; 0156 / 9254949 ; 0671 / 44538966 ; leo.riess@mail.xyz ; ja
589 ; Herr ; Prof. ; Silas ; Wimmer ; 11.8.1923 ; Friedrich-Ebert-Str. 99 ; 06295 ; Lutherstadt Eisleben ; 03475 / 26947248 ; 0167 / 3703780 ; 03475 / 98168584 ; silas.wimmer@mail.xyz ; ja
590 ; Frau ; Dr. ; Mia ; Robbins ; 8.12.1929 ; Ossenkampstiege 44 ; 10119 ; Berlin ; 030 / 98182433 ; 0176 / 1131553 ; 030 / 87134080 ; mia.robbins@mail.xyz ; ja
