Nr. ; Anrede  ;  Titel  ;  Vorname  ;  Nachname  ;  Geburtsdatum  ;  Straße  ;  PLZ  ;  Stadt  ;  Telefon  ;  Mobil  ;  Telefax  ;  EMail ;  Newsletter
471 ; Herr ; Prof. ; Kai ; Teske ; 23.6.1959 ; Fresnostr. 72 ; 25582 ; Kaaks ; 04821 / 79048469 ; 0158 / 7470607 ; 04821 / 19180916 ; k.teske@mail.xyz ; ja
472 ; Herr ; Prof. ; Peter ; Reiser ; 22.1.1977 ; Werseblick 193 ; 24306 ; Lebrade ; 04522 / 46869676 ; 0150 / 6246427 ; 04522 / 34244667 ; peter.reiser@mail.xyz ; ja
473 ; Frau ; Prof. ; Monica ; Völker ; 16.12.1947 ; Catharina-Müller-Str. 92 ; 38388 ; Twieflingen ; 05354 / 13364904 ; 0172 / 6778516 ; 05354 / 40845357 ; monica.voelker@mail.xyz ; ja
474 ; Herr ; Dr. ; Matti ; Heidenreich ; 18.8.1965 ; Paul-Engelhard-Weg 45 ; 85656 ; Buch am Buchrain ; 08124 / 35452382 ; 0176 / 2801437 ; 08124 / 39005348 ; matti.heidenreich@mail.xyz ; ja
475 ; Herr ; Dr. ; Robin ; Gastätten ; 10.3.1941 ; Gartenstr. 96 ; 37647 ; Vahlbruch ; 05535 / 25890505 ; 0155 / 8651551 ; 05535 / 16016924 ; robin.gastaetten@mail.xyz ; ja
476 ; Herr ; Dr. ; Christoph ; Evans ; 22.10.1955 ; Altenhofer Weg 19 ; 51429 ; Bergisch Gladbach ; 02202 / 8347835 ; 0166 / 3998763 ; 02202 / 79386976 ; c.evans@mail.xyz ; ja
477 ; Frau ; Dr. ; Melissa ; Linder ; 13.7.1945 ; Holunderweg 108 ; 95367 ; Trebgast ; 09227 / 29821179 ; 0177 / 6449940 ; 09227 / 10758243 ; m.linder@mail.xyz ; ja
478 ; Frau ; Dr. ; Johanna ; Fichtner ; 21.4.1968 ; Ripenhorst 185a ; 02794 ; Leutersdorf ; 03586 / 18123654 ; 0174 / 7084920 ; 03586 / 20333140 ; johanna.fichtner@mail.xyz ; ja
479 ; Frau ; Dr. ; Jil ; Runge ; 9.5.1981 ; Steinkamp 78 ; 56472 ; Lautzenbrücken ; 02661 / 44089433 ; 0178 / 5923324 ; 02661 / 78579797 ; j.runge@mail.xyz ; ja
480 ; Frau ; Dr. ; Jaqueline ; Herr ; 4.3.1926 ; Angelstr. 113 ; 45739 ; Oer-Erkenschwick ; 02368 / 60724788 ; 0160 / 1710855 ; 02368 / 62964564 ; jaqueline.herr@mail.xyz ; ja
481 ; Frau ; Dr. ; Sylvia ; Pelzer ; 26.11.1957 ; Düsseldorfer Str. 156 ; 74385 ; Pleidelsheim ; 07144 / 62517302 ; 0179 / 2361817 ; 07144 / 55969715 ; s.pelzer@mail.xyz ; ja
482 ; Herr ; Dr. ; Denis ; Pohl ; 15.9.1927 ; Marktstr. 149 ; 66885 ; Bedesbach ; 06381 / 42380349 ; 0172 / 1334650 ; 06381 / 16013344 ; denis.pohl@mail.xyz ; ja
483 ; Frau ; Dr. ; Marieke ; Ford ; 7.3.1936 ; Kempener Str. 192 ; 55767 ; Hattgenstein ; 06782 / 20670829 ; 0164 / 4294521 ; 06782 / 99495350 ; marieke.ford@mail.xyz ; ja
484 ; Frau ; Dr. ; Alissa ; Siegel ; 5.1.1956 ; Rückertstr. 129 ; 85395 ; Wolfersdorf ; 08167 / 75821078 ; 0160 / 7471459 ; 08167 / 48334787 ; a.siegel@mail.xyz ; ja
485 ; Frau ; Dr. ; Nora ; Floyd ; 12.12.1970 ; Neißestr. 31 ; 56761 ; Zettingen ; 02653 / 43295620 ; 0173 / 1674964 ; 02653 / 65133022 ; nora.floyd@mail.xyz ; ja
486 ; Herr ; Prof. ; Lasse ; Ingram ; 5.6.1981 ; Kurneystr. 68a ; 85122 ; Hitzhofen ; 08458 / 31235091 ; 0177 / 5975761 ; 08458 / 4304465 ; l.ingram@mail.xyz ; ja
487 ; Herr ; Dr. ; Ben ; Kretz ; 2.4.1974 ; Breslauer Str. 97 ; 24941 ; Jarplund-Weding ; 04608 / 70100880 ; 0170 / 3871714 ; 04608 / 81815102 ; b.kretz@mail.xyz ; ja
488 ; Herr ; Dr. ; Janis ; Häusler ; 7.5.1970 ; Hindenburgplatz 24 ; 63937 ; Weilbach ; 09373 / 20578573 ; 0175 / 2887317 ; 09373 / 72507635 ; janis.haeusler@mail.xyz ; ja
489 ; Frau ; Dr. ; Dilara ; Lanz ; 4.10.1988 ; Weseler Str. 85 ; 99428 ; Hopfgarten ; 03643 / 30698287 ; 0164 / 4750904 ; 03643 / 4514704 ; d.lanz@mail.xyz ; ja
490 ; Frau ; Dr. ; Waltraud ; Wanke ; 6.11.1959 ; Gustav-Tweer-Weg 146 ; 45665 ; Recklinghausen ; 02361 / 90550159 ; 0160 / 7795181 ; 02361 / 73045941 ; waltraud.wanke@mail.xyz ; ja
491 ; Herr ; Dr. ; Hermann ; Schwarz ; 27.12.1922 ; Nienkamp 76 ; 89558 ; Böhmenkirch ; 07332 / 60458078 ; 0151 / 9451503 ; 07332 / 45348390 ; hermann.schwarz@mail.xyz ; ja
492 ; Herr ; Dr. ; Philipp ; Lutz ; 6.12.1959 ; Hirseweg 88 ; 17349 ; Voigtsdorf ; 03968 / 84776349 ; 0151 / 9035736 ; 03968 / 89142095 ; p.lutz@mail.xyz ; ja
493 ; Herr ; Dr. ; Matis ; Langner ; 18.2.1977 ; Telgenweg 6 ; 08294 ; Lößnitz ; 03771 / 36658457 ; 0152 / 1410996 ; 03771 / 31119859 ; m.langner@mail.xyz ; ja
494 ; Frau ; Dr. ; Barbara ; Bad ; 10.1.1948 ; Hillscheider Weg 160 ; 26871 ; Aschendorf ; 04962 / 37375701 ; 0170 / 9646461 ; 04962 / 58702246 ; barbara.bad@mail.xyz ; ja
495 ; Frau ; Prof. ; Waldtraut ; Motz ; 21.7.1982 ; Von-Holte-Str. 56 ; 25821 ; Sönnebüll ; 04671 / 95870958 ; 0150 / 9532377 ; 04671 / 95739961 ; waldtraut.motz@mail.xyz ; ja
496 ; Frau ; Prof. ; Ingrid ; Sonnenberg ; 9.11.1955 ; Bielefelder Str. 121 ; 71034 ; Böblingen ; 07031 / 13437087 ; 0175 / 9472401 ; 07031 / 77952062 ; ingrid.sonnenberg@mail.xyz ; ja
497 ; Herr ; Prof. ; Anton ; Delgado ; 28.12.1931 ; Rüschhausweg 96 ; 88422 ; Bad Buchau ; 07582 / 61224845 ; 0164 / 5151287 ; 07582 / 78635061 ; anton.delgado@mail.xyz ; ja
498 ; Frau ; Dr. ; Anabel ; Barthel ; 19.12.1963 ; Rinkerodeweg 153a ; 56290 ; Dommershausen ; 06762 / 86194832 ; 0174 / 4434713 ; 06762 / 9016033 ; anabel.barthel@mail.xyz ; ja
499 ; Frau ; Dr. ; Silvia ; Gehrke ; 23.1.1953 ; Olpener Str. 165 ; 82223 ; Eichenau ; 08141 / 9667814 ; 0153 / 1169811 ; 08141 / 90562633 ; silvia.gehrke@mail.xyz ; ja
500 ; Frau ; Dr. ; Beate ; Schwenk ; 16.7.1987 ; Im Stemmen 88 ; 86473 ; Ziemetshausen ; 08284 / 7013659 ; 0175 / 1492081 ; 08284 / 34958312 ; b.schwenk@mail.xyz ; ja
501 ; Frau ; Dr. ; Vivien ; Diaz ; 12.2.1996 ; Kreuzstr. 16 ; 76835 ; Roschbach ; 06323 / 65919870 ; 0171 / 3716721 ; 06323 / 83731610 ; vivien.diaz@mail.xyz ; ja
502 ; Herr ; Dr. ; Claas ; Stein ; 27.4.1944 ; Dahlweg 165 ; 47638 ; Straelen ; 02834 / 3596729 ; 0152 / 4321569 ; 02834 / 47986921 ; c.stein@mail.xyz ; ja
503 ; Herr ; Dr. ; Jason ; Willis ; 12.8.1930 ; Eibenweg 103 ; 38707 ; Schulenberg ; 05323 / 564605 ; 0173 / 7900246 ; 05323 / 65846231 ; jason.willis@mail.xyz ; ja
504 ; Frau ; Dr. ; Lorena ; Eggers ; 24.10.1977 ; Dammstr. 53 ; 86934 ; Reichling ; 08194 / 74127187 ; 0167 / 3523668 ; 08194 / 689432 ; lorena.eggers@mail.xyz ; ja
505 ; Frau ; Prof. ; Ruth ; Edel ; 21.12.1963 ; Josef-Suwelack-Weg 11 ; 12099 ; Berlin ; 030 / 50476891 ; 0177 / 9478922 ; 030 / 38208192 ; ruth.edel@mail.xyz ; ja
506 ; Herr ; Dr. ; Eric ; Hernandez ; 22.4.2000 ; Am Ziegelofen 171 ; 34516 ; Vöhl ; 05635 / 29885974 ; 0164 / 3893322 ; 05635 / 10136940 ; eric.hernandez@mail.xyz ; ja
507 ; Herr ; Prof. ; Bernhardt ; Faber ; 10.1.1936 ; Elsa-Brändström-Weg 71a ; 99438 ; Troistedt ; 03643 / 91880809 ; 0155 / 8106817 ; 03643 / 77688267 ; b.faber@mail.xyz ; ja
508 ; Herr ; Prof. ; Mika ; Wahl ; 17.1.1953 ; Agrippastr. 135 ; 92542 ; Dieterskirchen ; 09671 / 5084015 ; 0165 / 2644751 ; 09671 / 99510665 ; m.wahl@mail.xyz ; ja
509 ; Herr ; Prof. ; Raphael ; Horstmann ; 4.7.1997 ; Ostlandstr. 196 ; 21354 ; Bleckede ; 05852 / 35312043 ; 0163 / 4356906 ; 05852 / 88959834 ; r.horstmann@mail.xyz ; ja
510 ; Herr ; Dr. ; Emre ; Kleinert ; 4.11.1926 ; Sporckweg 138 ; 48480 ; Spelle ; 05977 / 44297841 ; 0171 / 6717642 ; 05977 / 53606504 ; emre.kleinert@mail.xyz ; ja
511 ; Herr ; Prof. ; Oskar ; Scheele ; 1.7.1941 ; Immelmannstr. 177 ; 95503 ; Hummeltal ; 09201 / 14696358 ; 0168 / 6550409 ; 09201 / 24080729 ; oskar.scheele@mail.xyz ; ja
512 ; Herr ; Dr. ; Karsten ; Wächter ; 26.4.1956 ; Norbertstr. 127 ; 56472 ; Nisterau ; 02661 / 27848266 ; 0172 / 7812691 ; 02661 / 48196395 ; k.waechter@mail.xyz ; ja
513 ; Frau ; Dr. ; Irmgard ; Fritsche ; 6.6.1997 ; Zur Gräfte 182 ; 29303 ; Bergen ; 05051 / 93589521 ; 0166 / 3263953 ; 05051 / 54122186 ; irmgard.fritsche@mail.xyz ; ja
514 ; Herr ; Dr. ; Jamie ; Brückmann ; 14.11.1993 ; Lassallestr. 97 ; 23552 ; Lübeck ; 0451 / 75675097 ; 0153 / 8754386 ; 0451 / 37346783 ; jamie.brueckmann@mail.xyz ; ja
515 ; Herr ; Dr. ; Willy ; Yildirim ; 5.1.1978 ; Ulmenweg 94 ; 97236 ; Randersacker ; 0931 / 15292555 ; 0153 / 8979981 ; 0931 / 23100172 ; willy.yildirim@mail.xyz ; ja
516 ; Frau ; Prof. ; Joelina ; Rodriquez ; 24.2.1940 ; Zur Wiese 93 ; 21698 ; Harsefeld ; 04164 / 84357658 ; 0177 / 5123052 ; 04164 / 38772620 ; j.rodriquez@mail.xyz ; ja
517 ; Frau ; Dr. ; Jacqueline ; Muth ; 10.12.1971 ; Kempener Str. 165 ; 23627 ; Groß Sarau ; 04541 / 54447773 ; 0167 / 7527010 ; 04541 / 11488051 ; j.muth@mail.xyz ; ja
518 ; Frau ; Dr. ; Katja ; Bastian ; 26.5.1940 ; Kochwiesenstr. 75 ; 18106 ; Rostock ; 0381 / 39931121 ; 0157 / 4444789 ; 0381 / 98136859 ; k.bastian@mail.xyz ; ja
519 ; Frau ; Dr. ; Katrin ; Sieger ; 22.11.1935 ; Albachtener Str. 100 ; 56865 ; Reidenhausen ; 06542 / 4596649 ; 0154 / 1337219 ; 06542 / 54184835 ; katrin.sieger@mail.xyz ; ja
520 ; Herr ; Prof. ; Ullrich ; Barrett ; 15.1.1931 ; Wolbecker Str. 84 ; 71579 ; Spiegelberg ; 07194 / 81119430 ; 0167 / 6855370 ; 07194 / 32853081 ; ullrich.barrett@mail.xyz ; ja
521 ; Herr ; Dr. ; Heinrich ; Winkler ; 25.11.1998 ; Goebenstr. 41 ; 87477 ; Sulzberg ; 08376 / 15209605 ; 0176 / 5523940 ; 08376 / 72542790 ; heinrich.winkler@mail.xyz ; ja
522 ; Herr ; Prof. ; Lasse ; Vaupel ; 6.11.1957 ; Osthuesheide 143 ; 98528 ; Suhl ; 03681 / 56464220 ; 0166 / 8845515 ; 03681 / 670657 ; lasse.vaupel@mail.xyz ; ja
523 ; Frau ; Prof. ; Alena ; David ; 27.12.1999 ; Erikahof 73 ; 56244 ; Hahn am See ; 06435 / 63661226 ; 0151 / 3242619 ; 06435 / 62982488 ; alena.david@mail.xyz ; ja
524 ; Frau ; Dr. ; Jacqueline ; Bötcher ; 21.12.1988 ; Am Krausen Baum 8 ; 23554 ; Lübeck ; 0451 / 65395811 ; 0154 / 8939736 ; 0451 / 55410866 ; jacqueline.boetcher@mail.xyz ; ja
525 ; Herr ; Dr. ; Hartmut ; Mucha ; 11.10.1964 ; Böttcherstr. 60 ; 49143 ; Bissendorf ; 05402 / 77634959 ; 0175 / 7181689 ; 05402 / 95117029 ; h.mucha@mail.xyz ; ja
526 ; Frau ; Dr. ; Eva ; Kayser ; 18.10.1946 ; Immelmannstr. 74 ; 91587 ; Adelshofen ; 09865 / 86581582 ; 0165 / 1215127 ; 09865 / 96868374 ; e.kayser@mail.xyz ; ja
527 ; Herr ; Dr. ; Louis ; Dahm ; 21.2.1977 ; Merheimer Str. 161 ; 66885 ; Altenglan ; 06381 / 83364208 ; 0177 / 8448045 ; 06381 / 79657526 ; louis.dahm@mail.xyz ; ja
528 ; Herr ; Prof. ; Dustin ; Davidson ; 16.3.1999 ; Geiststr. 135 ; 58566 ; Kierspe ; 02359 / 18644347 ; 0179 / 7991802 ; 02359 / 89624590 ; dustin.davidson@mail.xyz ; ja
529 ; Frau ; Dr. ; Felicitas ; Osborne ; 4.5.1945 ; Widdeshover Weg 168 ; 49448 ; Marl ; 05443 / 70761469 ; 0164 / 7918565 ; 05443 / 48862873 ; felicitas.osborne@mail.xyz ; ja
530 ; Herr ; Dr. ; Ricardo ; Retzlaff ; 22.9.1969 ; Kröver Str. 127 ; 77883 ; Ottenhöfen ; 07842 / 31208709 ; 0177 / 8699226 ; 07842 / 31693480 ; r.retzlaff@mail.xyz ; ja
531 ; Herr ; Dr. ; Otto ; Mühlbach ; 19.6.1966 ; Am Ziegelofen 78 ; 95183 ; Trogen ; 09281 / 47047628 ; 0179 / 7733622 ; 09281 / 40502477 ; o.muehlbach@mail.xyz ; ja
532 ; Herr ; Dr. ; Patrik ; Berry ; 23.4.2000 ; Agrippastr. 34 ; 67256 ; Weisenheim am Sand ; 06353 / 40106268 ; 0151 / 6617458 ; 06353 / 9166085 ; p.berry@mail.xyz ; ja
533 ; Herr ; Dr. ; Enno ; Mück ; 2.12.1996 ; Münzstr. 134 ; 24326 ; Dersau ; 04522 / 16481454 ; 0151 / 7631773 ; 04522 / 70528365 ; enno.mueck@mail.xyz ; ja
534 ; Herr ; Dr. ; Dustin ; Hicks ; 14.9.1924 ; Dammstr. 56 ; 85057 ; Ingolstadt ; 0841 / 4180320 ; 0156 / 2949359 ; 0841 / 48009013 ; d.hicks@mail.xyz ; ja
535 ; Frau ; Prof. ; Edith ; Nickel ; 13.10.1952 ; Kleiner Griechenmarkt 46a ; 26871 ; Papenburg ; 04961 / 98437614 ; 0175 / 9622286 ; 04961 / 68833150 ; e.nickel@mail.xyz ; ja
536 ; Herr ; Prof. ; Alfred ; Bösl ; 4.1.1965 ; Kapellenstr. 60 ; 56379 ; Singhofen ; 02604 / 33632884 ; 0162 / 4230310 ; 02604 / 39443809 ; a.boesl@mail.xyz ; ja
537 ; Herr ; Dr. ; Luca ; Butler ; 3.8.1999 ; Südstr. 43 ; 72218 ; Wildberg ; 07054 / 3621135 ; 0179 / 4320889 ; 07054 / 90199735 ; luca.butler@mail.xyz ; ja
538 ; Herr ; Dr. ; Ian ; Dannenberg ; 23.8.1976 ; Werseblick 137 ; 54439 ; Fisch ; 06581 / 17612623 ; 0173 / 8358720 ; 06581 / 66695385 ; ian.dannenberg@mail.xyz ; ja
539 ; Frau ; Prof. ; Katrin ; Banks ; 6.7.1929 ; Holunderweg 128 ; 67808 ; Steinbach am Donnersberg ; 06302 / 49350327 ; 0173 / 3392248 ; 06302 / 21322211 ; k.banks@mail.xyz ; ja
540 ; Frau ; Dr. ; Frieda ; Köhler ; 4.5.1978 ; Enschedeweg 59a ; 88353 ; Kißlegg ; 07563 / 13559228 ; 0161 / 5600586 ; 07563 / 62739478 ; frieda.koehler@mail.xyz ; ja
541 ; Frau ; Prof. ; Aylin ; Jacobi ; 2.6.1962 ; Hillscheider Weg 9 ; 66957 ; Hilst ; 06331 / 26878519 ; 0175 / 9972695 ; 06331 / 35954027 ; aylin.jacobi@mail.xyz ; ja
542 ; Herr ; Dr. ; Melvin ; Frenzel ; 4.6.1978 ; Werseblick 124 ; 25479 ; Ellerau ; 04106 / 84915862 ; 0165 / 5477777 ; 04106 / 42986967 ; melvin.frenzel@mail.xyz ; ja
543 ; Herr ; Dr. ; Ralph ; Rivera ; 4.1.1955 ; Dodostr. 178 ; 59394 ; Nordkirchen ; 02596 / 75224428 ; 0155 / 3649302 ; 02596 / 22525530 ; r.rivera@mail.xyz ; ja
544 ; Frau ; Dr. ; Marion ; Birnenmost ; 9.4.1929 ; Steinkamp 68 ; 08468 ; Reichenbach ; 03765 / 19749464 ; 0178 / 9030008 ; 03765 / 23084263 ; marion.birnenmost@mail.xyz ; ja
545 ; Frau ; Dr. ; Smilla ; Maack ; 18.5.1965 ; Schubertstr. 15 ; 25845 ; Nordstrand ; 04842 / 7290667 ; 0150 / 7762967 ; 04842 / 23540035 ; s.maack@mail.xyz ; ja
546 ; Herr ; Dr. ; Dominic ; Langen ; 27.2.1928 ; Berrischstr. 90 ; 49685 ; Drantum ; 04473 / 21390705 ; 0160 / 2279618 ; 04473 / 70400957 ; dominic.langen@mail.xyz ; ja
547 ; Frau ; Dr. ; Karoline ; Bosse ; 7.11.1964 ; Soetenkamp 12 ; 27249 ; Mellinghausen ; 04272 / 93579085 ; 0157 / 2357857 ; 04272 / 93709611 ; k.bosse@mail.xyz ; ja
548 ; Frau ; Dr. ; Ann ; Semmler ; 25.6.1995 ; Im Haubenfeld 60 ; 48431 ; Rheine ; 05971 / 53079139 ; 0163 / 7522372 ; 05971 / 81210964 ; a.semmler@mail.xyz ; ja
549 ; Frau ; Dr. ; Fabienne ; Denecke ; 9.2.1963 ; Ringelnatzstr. 9 ; 79429 ; Malsburg-Marzell ; 07626 / 12180322 ; 0161 / 6242524 ; 07626 / 16066458 ; fabienne.denecke@mail.xyz ; ja
550 ; Herr ; Dr. ; Luis ; Maldonado ; 26.10.1969 ; Maximilianstr. 184 ; 90587 ; Veitsbronn ; 0911 / 20228936 ; 0163 / 6508350 ; 0911 / 95954232 ; l.maldonado@mail.xyz ; ja
551 ; Frau ; Dr. ; Lucie ; Bräuer ; 27.10.1940 ; Alte Apotheke 22 ; 71111 ; Waldenbuch ; 07157 / 24351450 ; 0167 / 5835947 ; 07157 / 45945040 ; lucie.braeuer@mail.xyz ; ja
552 ; Herr ; Dr. ; Damian ; Kennedy ; 10.9.1989 ; Cheruskerstr. 153 ; 27777 ; Ganderkesee ; 04222 / 86045903 ; 0174 / 8774092 ; 04222 / 82703360 ; damian.kennedy@mail.xyz ; ja
553 ; Frau ; Prof. ; Carolin ; Meilen ; 17.11.1923 ; Am Blütenhain 113 ; 25554 ; Krummendiek ; 04821 / 80159529 ; 0167 / 9488858 ; 04821 / 1615060 ; c.meilen@mail.xyz ; ja
554 ; Herr ; Dr. ; Luca ; Swanson ; 13.7.1963 ; Röttgensweg 169 ; 76229 ; Karlsruhe ; 0721 / 23390151 ; 0156 / 2340560 ; 0721 / 62634908 ; luca.swanson@mail.xyz ; ja
555 ; Herr ; Dr. ; Oskar ; Cohen ; 27.7.1923 ; Pötterhoek 162 ; 24329 ; Grebin ; 04383 / 21813406 ; 0161 / 1299471 ; 04383 / 47733044 ; o.cohen@mail.xyz ; ja
556 ; Herr ; Dr. ; Mike ; Pelzer ; 1.12.1944 ; Hindenburgplatz 199 ; 56843 ; Lötzbeuren ; 06541 / 97190278 ; 0169 / 3128683 ; 06541 / 23479417 ; m.pelzer@mail.xyz ; ja
557 ; Herr ; Dr. ; Andre ; Keidel ; 23.10.1974 ; Kochwiesenstr. 114a ; 55585 ; Oberhausen an der Nahe ; 06708 / 94054641 ; 0163 / 2743669 ; 06708 / 21668720 ; a.keidel@mail.xyz ; ja
558 ; Frau ; Dr. ; Margarete ; Fritsch ; 7.4.1939 ; Münzstr. 123 ; 66484 ; Walshausen ; 06332 / 10832022 ; 0157 / 6805664 ; 06332 / 52023003 ; m.fritsch@mail.xyz ; ja
559 ; Herr ; Dr. ; Leonardo ; Ebinger ; 8.2.1935 ; Oscar-Wilde-Str. 85 ; 94527 ; Aholming ; 09938 / 9989981 ; 0177 / 9725892 ; 09938 / 61667520 ; l.ebinger@mail.xyz ; ja
560 ; Herr ; Prof. ; Felix ; Schwalm ; 24.5.1953 ; Rennbahnstr. 26 ; 28207 ; Bremen ; 0421 / 7421286 ; 0177 / 5342442 ; 0421 / 68580208 ; felix.schwalm@mail.xyz ; ja
561 ; Frau ; Prof. ; Renate ; Sperling ; 6.11.2000 ; Elsa-Brändström-Weg 29 ; 13187 ; Pankow ; 030 / 61978936 ; 0157 / 2065025 ; 030 / 47738324 ; r.sperling@mail.xyz ; ja
562 ; Herr ; Dr. ; Thorsten ; Heinrich ; 12.10.1927 ; Kochwiesenstr. 108 ; 37697 ; Lauenförde ; 05271 / 52857071 ; 0164 / 9415284 ; 05271 / 45000809 ; thorsten.heinrich@mail.xyz ; ja
563 ; Frau ; Dr. ; Alicia ; Maassen ; 3.11.1977 ; Havichhorster Mühle 179 ; 26215 ; Wiefelstede ; 04402 / 62302039 ; 0151 / 2234292 ; 04402 / 15773985 ; alicia.maassen@mail.xyz ; ja
564 ; Frau ; Prof. ; Alissa ; Larson ; 15.11.1936 ; Johann-Krane-Weg 191 ; 97359 ; Schwarzach am Main ; 09324 / 54099295 ; 0163 / 2700960 ; 09324 / 2244556 ; alissa.larson@mail.xyz ; ja
565 ; Herr ; Dr. ; Lothar ; Peters ; 26.7.1994 ; Kriegerweg 37 ; 91097 ; Oberreichenbach ; 09104 / 7718540 ; 0164 / 7443472 ; 09104 / 11649792 ; l.peters@mail.xyz ; ja
566 ; Herr ; Dr. ; Hermann ; Gerstner ; 16.11.1943 ; Papenbusch 16 ; 91796 ; Ettenstatt ; 09148 / 13672251 ; 0172 / 3429513 ; 09148 / 33025022 ; h.gerstner@mail.xyz ; ja
567 ; Herr ; Dr. ; Yannic ; Hähnel ; 16.5.1996 ; Skagerrakstr. 42 ; 72760 ; Reutlingen ; 07121 / 7082603 ; 0160 / 4395347 ; 07121 / 26454688 ; yannic.haehnel@mail.xyz ; ja
568 ; Herr ; Prof. ; Carsten ; Montgomery ; 6.2.1928 ; Jakobusstr. 83 ; 17237 ; Grünow ; 03981 / 29381248 ; 0157 / 4353202 ; 03981 / 16783862 ; carsten.montgomery@mail.xyz ; ja
569 ; Herr ; Dr. ; Sam ; Sonnenberg ; 9.8.1922 ; Westenkamp 18 ; 25887 ; Winnert ; 04841 / 67141749 ; 0174 / 1385198 ; 04841 / 6163194 ; s.sonnenberg@mail.xyz ; ja
570 ; Frau ; Dr. ; Jessika ; Juergens ; 5.5.1967 ; Am Burloh 75 ; 25361 ; Elskop ; 04824 / 78910789 ; 0162 / 7041455 ; 04824 / 93296416 ; jessika.juergens@mail.xyz ; ja
571 ; Frau ; Dr. ; Lotta ; Jasper ; 10.7.1974 ; Klinkkampweg 112 ; 85625 ; Baiern ; 08093 / 80568861 ; 0169 / 7417555 ; 08093 / 87488852 ; lotta.jasper@mail.xyz ; ja
572 ; Herr ; Dr. ; André ; Kloster ; 1.10.1998 ; Zum Guten Hirten 133 ; 21255 ; Kakenstorf ; 04182 / 61587726 ; 0174 / 3101808 ; 04182 / 9005856 ; andre.kloster@mail.xyz ; ja
573 ; Frau ; Dr. ; Christin ; Weiland ; 18.12.1959 ; Weseler Str. 54 ; 19077 ; Uelitz ; 03868 / 61168787 ; 0153 / 8993315 ; 03868 / 59314929 ; christin.weiland@mail.xyz ; ja
574 ; Frau ; Dr. ; Daniela ; Kehrer ; 7.7.1998 ; Südstr. 21 ; 54636 ; Hüttingen an der Kyll ; 06561 / 4920116 ; 0155 / 5670043 ; 06561 / 9186862 ; d.kehrer@mail.xyz ; ja
575 ; Frau ; Dr. ; Birgit ; O'Brien ; 14.11.1951 ; Äußere Kanalstr. 2 ; 55758 ; Wickenrodt ; 06785 / 40844138 ; 0167 / 5056945 ; 06785 / 59389282 ; b.o'brien@mail.xyz ; ja
576 ; Frau ; Prof. ; Krista ; Mössner ; 27.6.1945 ; Speestr. - 80a ; 56357 ; Reitzenhain ; 06771 / 21459613 ; 0154 / 8643265 ; 06771 / 52628235 ; k.moessner@mail.xyz ; ja
577 ; Frau ; Dr. ; Barbara ; Seeber ; 16.8.1994 ; An den Weiden 118 ; 59387 ; Herbern ; 02599 / 25247749 ; 0157 / 4598413 ; 02599 / 6426303 ; barbara.seeber@mail.xyz ; ja
578 ; Herr ; Dr. ; Wilhelm ; Frei ; 1.4.1930 ; Hofstr. 6 ; 95183 ; Töpen ; 09295 / 81317759 ; 0151 / 8878930 ; 09295 / 89484236 ; w.frei@mail.xyz ; ja
579 ; Herr ; Dr. ; Yannick ; Fehrenbach ; 25.3.1921 ; Bünkamp 111 ; 54413 ; Gusenburg ; 06503 / 70043922 ; 0171 / 9674938 ; 06503 / 21592648 ; y.fehrenbach@mail.xyz ; ja
580 ; Frau ; Dr. ; Emmily ; Knobloch ; 23.5.1984 ; Hölkenbusch 73 ; 57589 ; Niederirsen ; 02682 / 48423944 ; 0159 / 6013782 ; 02682 / 42035667 ; e.knobloch@mail.xyz ; ja
581 ; Herr ; Dr. ; Christoph ; Salzmann ; 4.3.1949 ; Hahnenstr. 99 ; 72501 ; Gammertingen ; 07574 / 6402076 ; 0177 / 4677533 ; 07574 / 78249510 ; c.salzmann@mail.xyz ; ja
582 ; Frau ; Dr. ; Marianne ; Reichert ; 17.11.1930 ; Wiedehagen 58 ; 21220 ; Seevetal ; 04105 / 31428770 ; 0152 / 7471788 ; 04105 / 52579572 ; m.reichert@mail.xyz ; ja
583 ; Frau ; Prof. ; Zoe ; Murray ; 1.8.1975 ; Merheimer Str. 194 ; 26524 ; Lütetsburg ; 04931 / 72775958 ; 0152 / 1734146 ; 04931 / 59418626 ; z.murray@mail.xyz ; ja
584 ; Herr ; Dr. ; Kurt ; Sieger ; 8.6.1926 ; Sanddornweg 158 ; 55758 ; Oberhosenbach ; 06785 / 26309113 ; 0153 / 3351910 ; 06785 / 11507307 ; k.sieger@mail.xyz ; ja
585 ; Frau ; Dr. ; Charlotte ; Reinicke ; 21.9.1945 ; Bünkamp 93 ; 97522 ; Sand am Main ; 09524 / 47987599 ; 0160 / 2380699 ; 09524 / 64974505 ; c.reinicke@mail.xyz ; ja
586 ; Herr ; Prof. ; Magnus ; Dengler ; 18.1.1969 ; Wiedehagen 144 ; 97645 ; Ostheim vor der Rhön ; 09777 / 61020686 ; 0159 / 7011974 ; 09777 / 22595899 ; m.dengler@mail.xyz ; ja
587 ; Herr ; Dr. ; Jakob ; Brehmer ; 3.11.1929 ; Immelmannstr. 114 ; 57627 ; Gehlert ; 02662 / 51787572 ; 0179 / 2648093 ; 02662 / 85028417 ; j.brehmer@mail.xyz ; ja
